,order_number,purchase_date,family_id,order_total,qty,super_market_uuid,product_id,product_name,price
4532,eYo-095799,2021-07-29 05:56:11,CrrIMbxCqq,8,2,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,48051,Home Bake California Sourdough Baguettes,64.95
4533,eYo-095799,2021-07-29 05:56:11,CrrIMbxCqq,8,2,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,49131,Smoked Turkey Breast Slices,54.87
4534,eYo-095799,2021-07-29 05:56:11,CrrIMbxCqq,8,4,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,32104,Max Force Pre-Treater Gel Stick,91.76
4535,Vqe-704747,2021-07-22 15:59:44,CrrIMbxCqq,4,2,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,15495,Organic Butternut Squash Soup,11.17
4536,Vqe-704747,2021-07-22 15:59:44,CrrIMbxCqq,4,4,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,40129,Dentastix® Small Original Dog Treats,38.27
4537,Vqe-704747,2021-07-22 15:59:44,CrrIMbxCqq,4,1,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,11416,Italian Mix Giardiniera Peppers,87.29
4538,Vqe-704747,2021-07-22 15:59:44,CrrIMbxCqq,4,2,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,6409,100% Juice Cranberry,56.06
4539,AxZ-524916,2021-07-11 08:12:57,CrrIMbxCqq,2,1,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,39682,Detox Tea,15.81
4540,AxZ-524916,2021-07-11 08:12:57,CrrIMbxCqq,2,1,ad3f9a5b-bd16-4fa7-955f-a64efcbe0b73,17829,Chocolate Pudding Cups,58.04
4541,pxO-125771,2021-07-01 12:15:15,vKDywjAzZd,6,1,a08f28d3-8199-4ec8-9246-b2d753201981,17955,Sesame & Sea Salt Olive Oil Tortas,75.98
4542,pxO-125771,2021-07-01 12:15:15,vKDywjAzZd,6,4,a08f28d3-8199-4ec8-9246-b2d753201981,11868,Nesquik No Sugar Added Chocolate Milk Mix,61.56
4543,pxO-125771,2021-07-01 12:15:15,vKDywjAzZd,6,4,a08f28d3-8199-4ec8-9246-b2d753201981,19935,Classic Burger Rolls 8 Count,59.79
4544,pxO-125771,2021-07-01 12:15:15,vKDywjAzZd,6,1,a08f28d3-8199-4ec8-9246-b2d753201981,39425,Crystallized Ginger,14.22
4545,pxO-125771,2021-07-01 12:15:15,vKDywjAzZd,6,1,a08f28d3-8199-4ec8-9246-b2d753201981,14287,White Wine Vinegar,13.46
4546,pxO-125771,2021-07-01 12:15:15,vKDywjAzZd,6,3,a08f28d3-8199-4ec8-9246-b2d753201981,33338,Advanced Enzyme System Vcaps,68.05
4547,RPj-124768,2021-07-15 15:22:59,vKDywjAzZd,6,2,a08f28d3-8199-4ec8-9246-b2d753201981,41352,Pure Cane Golden Brown Sugar,96.38
4548,RPj-124768,2021-07-15 15:22:59,vKDywjAzZd,6,4,a08f28d3-8199-4ec8-9246-b2d753201981,25371,Organic Banana Blueberry Baby Food Puree,48.19
4549,RPj-124768,2021-07-15 15:22:59,vKDywjAzZd,6,1,a08f28d3-8199-4ec8-9246-b2d753201981,39873,Purrin' Beef Recipe Cat food,75.61
4550,RPj-124768,2021-07-15 15:22:59,vKDywjAzZd,6,3,a08f28d3-8199-4ec8-9246-b2d753201981,38036,Toasted Sesame Water Crackers,31.8
4551,RPj-124768,2021-07-15 15:22:59,vKDywjAzZd,6,4,a08f28d3-8199-4ec8-9246-b2d753201981,48164,Organic Peas Please Garden Herb,85.54
4552,RPj-124768,2021-07-15 15:22:59,vKDywjAzZd,6,3,a08f28d3-8199-4ec8-9246-b2d753201981,45167,Semi Soft Part-Skim Cheese,64.4
4553,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,2,a08f28d3-8199-4ec8-9246-b2d753201981,3768,Natural Blend Oil,15.11
4554,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,3,a08f28d3-8199-4ec8-9246-b2d753201981,9537,Arugula,91.95
4555,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,3,a08f28d3-8199-4ec8-9246-b2d753201981,38598,Tahini Garlic Sauce,73.61
4556,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,2,a08f28d3-8199-4ec8-9246-b2d753201981,10398,Famous Key West Lemon Juice,20.57
4557,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,2,a08f28d3-8199-4ec8-9246-b2d753201981,22581,Wild Mushroom & Herb Couscous Mix,9.74
4558,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,1,a08f28d3-8199-4ec8-9246-b2d753201981,23127,Amber Incense Stick,67.25
4559,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,3,a08f28d3-8199-4ec8-9246-b2d753201981,5614,Grape Fruit Roll,51.35
4560,qlQ-423945,2021-07-02 19:21:36,vKDywjAzZd,8,4,a08f28d3-8199-4ec8-9246-b2d753201981,2416,Classic Crust Four Cheese Frozen Pizza,56.46
4561,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,3,a08f28d3-8199-4ec8-9246-b2d753201981,27134,Tropical Punch Heartburn + Gas Relief Chews Chewable Tablets,92.63
4562,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,2,a08f28d3-8199-4ec8-9246-b2d753201981,35802,Organic Woman's Mother To Be Tea,93.51
4563,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,1,a08f28d3-8199-4ec8-9246-b2d753201981,35263,Himalayan Pink Salt,92.74
4564,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,4,a08f28d3-8199-4ec8-9246-b2d753201981,45978,Bacon & Cheddar Cheese Mashed Potatoes,20.91
4565,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,2,a08f28d3-8199-4ec8-9246-b2d753201981,11485,Iced Molasses Cookies,82.59
4566,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,2,a08f28d3-8199-4ec8-9246-b2d753201981,42797,Raw Extra Virgin Coconut Oil,92.2
4567,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,2,a08f28d3-8199-4ec8-9246-b2d753201981,12988,Grain Free Chicken Salmon Beef Ground Entrees Wet Dog Food Variety Pack,31.48
4568,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,3,a08f28d3-8199-4ec8-9246-b2d753201981,23238,House Blend Medium Roast Coffee Single Serve Cups,47.88
4569,INc-708691,2021-07-03 22:08:43,vKDywjAzZd,9,1,a08f28d3-8199-4ec8-9246-b2d753201981,596,Dailyfoods Vitamin D-3 2000 IU,48.9
4570,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,16065,Gluten-Free Yellow Cheddar Cheese Sauce Mix,52.78
4571,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,1,ea4d744e-81be-4c5b-a9fe-6635bdc73898,41945,Original Vegetable oil Sticks,20.19
4572,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,16128,Steamed Brown Rice,92.7
4573,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,44775,Very Emollient Sunscreen Active Kids Clear Spray SPF 50,47.61
4574,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,12620,Garlic Bread,19.28
4575,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,914,"Cold & Cough Formula, Effervescent Tablets, Citrus",31.16
4576,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,2,ea4d744e-81be-4c5b-a9fe-6635bdc73898,30000,Home Menu Meals for 2 Orange Chicken,27.99
4577,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,44625,Natural Black Cherry Gels Gelatin Free Snacks,67.75
4578,AAK-158446,2021-07-07 14:36:10,DTkbsfedVz,9,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,24105,Fruit On The Bottom Cherry Yogurt,34.91
4579,vgE-714693,2021-07-25 23:56:18,DTkbsfedVz,4,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,10729,Gluten Free Special K Touch of Brown Sugar Cereal,50.27
4580,vgE-714693,2021-07-25 23:56:18,DTkbsfedVz,4,1,ea4d744e-81be-4c5b-a9fe-6635bdc73898,12197,"Wax Strips, Face & Bikini, All Hair Types",39.51
4581,vgE-714693,2021-07-25 23:56:18,DTkbsfedVz,4,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,31519,Gluten Free Strawberry Breakfast Bars,81.77
4582,vgE-714693,2021-07-25 23:56:18,DTkbsfedVz,4,1,ea4d744e-81be-4c5b-a9fe-6635bdc73898,36096,Ready Crust Chocolate Graham Pie Crust,65.94
4583,gFO-826267,2021-07-09 19:05:51,DTkbsfedVz,2,2,ea4d744e-81be-4c5b-a9fe-6635bdc73898,4338,Fruit Flavored Snacks Assorted Flavors,56.84
4584,gFO-826267,2021-07-09 19:05:51,DTkbsfedVz,2,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,14460,Florida Avocado,26.9
4585,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,2,ea4d744e-81be-4c5b-a9fe-6635bdc73898,26320,Wheat Snacker Crackers,44.92
4586,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,2,ea4d744e-81be-4c5b-a9fe-6635bdc73898,40236,Diet Cherry Coke,37.32
4587,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,43420,with Xylitol Unwrapped Spearmint 50 Sticks Sugar Free Gum,74.86
4588,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,48197,Goat Milk Butter European Style,30.13
4589,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,3,ea4d744e-81be-4c5b-a9fe-6635bdc73898,13185,"Vitamin C, 500 mg, Chewable Wafers, Mixed Fruit",66.32
4590,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,4,ea4d744e-81be-4c5b-a9fe-6635bdc73898,6912,Big Slice Cheddar Sharp Cheese Slices,79.43
4591,ykM-232346,2021-07-06 02:40:38,DTkbsfedVz,7,1,ea4d744e-81be-4c5b-a9fe-6635bdc73898,49254,Single Donut,46.88
4592,Uza-058475,2021-07-03 19:35:20,TzspEzWugW,2,4,888828bc-3277-4462-84a8-d4a4177b31c9,13060,OTC Acid Reducer,38.18
4593,Uza-058475,2021-07-03 19:35:20,TzspEzWugW,2,4,888828bc-3277-4462-84a8-d4a4177b31c9,4474,Premium Dog Food with Chicken & Rice in Gravy Classic Pate,5.14
4594,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,3,888828bc-3277-4462-84a8-d4a4177b31c9,33195,7 Sprouted Grains Bread,75.16
4595,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,4,888828bc-3277-4462-84a8-d4a4177b31c9,22390,Organic Raw Sprouted Pumpkin Seeds,34.79
4596,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,3,888828bc-3277-4462-84a8-d4a4177b31c9,3249,Medium Thick and Chunky Fiesta Salsa,9.4
4597,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,3,888828bc-3277-4462-84a8-d4a4177b31c9,48268,6 Cup Medium Rectangle Glass Storage With Lid,99.58
4598,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,1,888828bc-3277-4462-84a8-d4a4177b31c9,34496,Alfredo Pasta Sauce,95.79
4599,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,3,888828bc-3277-4462-84a8-d4a4177b31c9,18062,Brow Shaper Mini Wax Strips,88.92
4600,Cxw-475661,2021-07-12 09:55:13,TzspEzWugW,7,1,888828bc-3277-4462-84a8-d4a4177b31c9,2717,Mango Sparkling Water,74.55
4601,tti-123902,2021-07-18 19:38:45,SAllUiVGKD,6,4,5b48113d-251f-475d-bfa9-87ce95571ea2,16293,Daily Shower Cleaner,32.68
4602,tti-123902,2021-07-18 19:38:45,SAllUiVGKD,6,4,5b48113d-251f-475d-bfa9-87ce95571ea2,20813,Cinq Cents Ale,5.22
4603,tti-123902,2021-07-18 19:38:45,SAllUiVGKD,6,1,5b48113d-251f-475d-bfa9-87ce95571ea2,25042,Organic Insect Repellent Fresh Natural Scent,16.71
4604,tti-123902,2021-07-18 19:38:45,SAllUiVGKD,6,3,5b48113d-251f-475d-bfa9-87ce95571ea2,15848,Red Velvet Cake Mix,42.6
4605,tti-123902,2021-07-18 19:38:45,SAllUiVGKD,6,3,5b48113d-251f-475d-bfa9-87ce95571ea2,9813,The Original Celebration Ice Cream Cake,48.53
4606,tti-123902,2021-07-18 19:38:45,SAllUiVGKD,6,3,5b48113d-251f-475d-bfa9-87ce95571ea2,46482,Apple Spice Granola,91.82
4607,ifn-789287,2021-07-12 04:41:06,SAllUiVGKD,6,1,5b48113d-251f-475d-bfa9-87ce95571ea2,16604,Italian Kitchen Crushed Tomatoes,28.63
4608,ifn-789287,2021-07-12 04:41:06,SAllUiVGKD,6,3,5b48113d-251f-475d-bfa9-87ce95571ea2,19687,Butternut Squash With Cranberries,83.01
4609,ifn-789287,2021-07-12 04:41:06,SAllUiVGKD,6,1,5b48113d-251f-475d-bfa9-87ce95571ea2,5738,Gluten Free Multi Purpose Flour Blend,38.29
4610,ifn-789287,2021-07-12 04:41:06,SAllUiVGKD,6,2,5b48113d-251f-475d-bfa9-87ce95571ea2,40269,Soft & Chewy Sour Then Sweet Watermelon Candy,60.31
4611,ifn-789287,2021-07-12 04:41:06,SAllUiVGKD,6,3,5b48113d-251f-475d-bfa9-87ce95571ea2,41988,Corn Tortilla,42.86
4612,ifn-789287,2021-07-12 04:41:06,SAllUiVGKD,6,1,5b48113d-251f-475d-bfa9-87ce95571ea2,3964,Prepared Meals Simmered Beef Entree Dog Food,30.02
4613,Dty-551199,2021-07-14 15:46:41,SAllUiVGKD,5,4,5b48113d-251f-475d-bfa9-87ce95571ea2,43396,Organic Mate Gingerade,71.83
4614,Dty-551199,2021-07-14 15:46:41,SAllUiVGKD,5,2,5b48113d-251f-475d-bfa9-87ce95571ea2,4645,Queso Blanco Medium Dip,14.26
4615,Dty-551199,2021-07-14 15:46:41,SAllUiVGKD,5,4,5b48113d-251f-475d-bfa9-87ce95571ea2,12287,100% Pure Honey,68.29
4616,Dty-551199,2021-07-14 15:46:41,SAllUiVGKD,5,3,5b48113d-251f-475d-bfa9-87ce95571ea2,35388,Brooklyn Rye Oval,9.25
4617,Dty-551199,2021-07-14 15:46:41,SAllUiVGKD,5,3,5b48113d-251f-475d-bfa9-87ce95571ea2,43830,Red Beet & Cabbage Sauerkraut Salad,91.13
4618,LEM-842063,2021-07-21 14:58:44,YiyvpQxhVk,5,2,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,36270,Popped Rice Snacks Butter Popcorn Flavor,72.21
4619,LEM-842063,2021-07-21 14:58:44,YiyvpQxhVk,5,1,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,40196,2-Ply White Tissues,65.3
4620,LEM-842063,2021-07-21 14:58:44,YiyvpQxhVk,5,1,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,43772,Cherubs Heavenly Salad Tomatoes,64.83
4621,LEM-842063,2021-07-21 14:58:44,YiyvpQxhVk,5,1,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,19223,Cold Sore Treatment,8.86
4622,LEM-842063,2021-07-21 14:58:44,YiyvpQxhVk,5,3,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,35059,Welchs 100% Grape Juice,38.88
4623,IQO-852389,2021-07-22 12:03:53,YiyvpQxhVk,6,1,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,36717,Double Fiber Bread,65.65
4624,IQO-852389,2021-07-22 12:03:53,YiyvpQxhVk,6,3,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,2537,Tomato Basil Marinara Sauce,98.87
4625,IQO-852389,2021-07-22 12:03:53,YiyvpQxhVk,6,1,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,26105,Just Java Coconut Minis Frozen Dessert,61.88
4626,IQO-852389,2021-07-22 12:03:53,YiyvpQxhVk,6,4,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,44277,Natural Boneless Skinless Chicken Thighs,22.0
4627,IQO-852389,2021-07-22 12:03:53,YiyvpQxhVk,6,1,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,14454,Grands! Jr Golden Layers Butter Tastin' Biscuits,15.41
4628,IQO-852389,2021-07-22 12:03:53,YiyvpQxhVk,6,3,c757105f-0dae-4bdf-9a2b-9f1f68d085b0,21218,Baked Organic Cheddar Cheese Corn Snack,86.95
4629,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,2,53aea702-608b-4b0f-b37b-5c7fb4f992db,34121,Organic Roots Juice,29.75
4630,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,4,53aea702-608b-4b0f-b37b-5c7fb4f992db,46703,Shelled Soybeans Edamame,79.63
4631,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,4,53aea702-608b-4b0f-b37b-5c7fb4f992db,19273,Macaroni & Cheese Dinner Sharp Cheddar & Bacon,40.17
4632,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,3,53aea702-608b-4b0f-b37b-5c7fb4f992db,43410,Light Roast Real Inspiration Blend Ground Coffee,27.93
4633,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,2,53aea702-608b-4b0f-b37b-5c7fb4f992db,1339,Xylitol,74.51
4634,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,2,53aea702-608b-4b0f-b37b-5c7fb4f992db,8133,41% Cacao Caramel With Sea Salt Milk Chocolate,24.43
4635,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,2,53aea702-608b-4b0f-b37b-5c7fb4f992db,4421,Organic Beef Uncured Hot Dogs,27.69
4636,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,3,53aea702-608b-4b0f-b37b-5c7fb4f992db,36462,Organic Grain Free Chicken & Liver Dinner Canned Dog Food,4.43
4637,PjS-406200,2021-08-02 08:06:30,PffcRNJxYK,9,2,53aea702-608b-4b0f-b37b-5c7fb4f992db,246,Triple-Acting Laundry Stain Remover,4.29
4638,Inm-515166,2021-08-15 23:36:03,PffcRNJxYK,2,2,53aea702-608b-4b0f-b37b-5c7fb4f992db,3440,Lemon Cayenne Caffeine Kick,64.79
4639,Inm-515166,2021-08-15 23:36:03,PffcRNJxYK,2,3,53aea702-608b-4b0f-b37b-5c7fb4f992db,23085,Montauk Soft Baked Milk Chocolate Cookies,22.73
4640,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,4,59046f82-3945-42a9-9403-c78a7fc340fd,11050,Greener Masking Tape,36.02
4641,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,3,59046f82-3945-42a9-9403-c78a7fc340fd,38636,Flamin' Hot Fries $2 Only Corn & Potato Snacks,86.75
4642,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,1,59046f82-3945-42a9-9403-c78a7fc340fd,4529,Nexcare Gentle Paper Hospital Tape,55.97
4643,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,4,59046f82-3945-42a9-9403-c78a7fc340fd,11264,Crackerfuls Four Cheese Filled Crackers,84.64
4644,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,1,59046f82-3945-42a9-9403-c78a7fc340fd,17889,Caramel Vanilla Cream Light Roast K-Cup Packs Arabica Coffee,98.14
4645,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,1,59046f82-3945-42a9-9403-c78a7fc340fd,40205,Uncurred Hot Italian Salami,27.25
4646,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,4,59046f82-3945-42a9-9403-c78a7fc340fd,6266,Mediterranean Herb with Oregano & Basil Seasoning Salt,38.7
4647,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,4,59046f82-3945-42a9-9403-c78a7fc340fd,14328,Choco Taco,48.32
4648,YOg-655199,2021-08-19 05:34:59,LnsjykTPKN,9,1,59046f82-3945-42a9-9403-c78a7fc340fd,48177,Organic Turmeric Powder,84.75
4649,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,4,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,29888,Chocolate Fudge Instant Pudding & Pie Filling,40.7
4650,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,1,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,37935,Light and Lean 3 Cheese Penne Marinara,36.44
4651,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,1,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,14662,Dumplings Noodles,8.36
4652,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,3,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,12099,Honey Greek Yogurt,20.09
4653,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,4,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,11502,Natural Tea Tree Oil & Neem Wintergreen Toothpaste,54.46
4654,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,4,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,16795,CoCo Wheats Hot Cereal,24.43
4655,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,4,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,28734,Iced Tea with Raspberry,53.28
4656,MCU-414756,2021-08-20 19:36:23,RzsPAEECHs,8,3,64ca4c3d-4b23-4cfc-bb25-0c66c10fa2a5,49075,Organic Brown Rice,78.32
4657,SmN-075244,2021-08-19 19:20:56,vwBwugVAWN,2,1,419fbe0b-fe20-4402-85ab-3a02188518d1,44197,Beach Defense Sunscreen Lotion Broad Spectrum SPF 30,81.06
4658,SmN-075244,2021-08-19 19:20:56,vwBwugVAWN,2,1,419fbe0b-fe20-4402-85ab-3a02188518d1,30871,Baby Swiss Cheese Slices,74.87
4659,Jpy-736641,2021-08-04 02:03:24,EyIrgxyKzz,4,4,b614350d-ddce-44b3-a292-1b8a35514255,4214,Green Energy Tea,32.46
4660,Jpy-736641,2021-08-04 02:03:24,EyIrgxyKzz,4,1,b614350d-ddce-44b3-a292-1b8a35514255,47568,Chocolate Chip Cookies Without Nuts,19.99
4661,Jpy-736641,2021-08-04 02:03:24,EyIrgxyKzz,4,3,b614350d-ddce-44b3-a292-1b8a35514255,19816,Sonoma Traditional Flour Tortillas 10 Count,74.43
4662,Jpy-736641,2021-08-04 02:03:24,EyIrgxyKzz,4,2,b614350d-ddce-44b3-a292-1b8a35514255,34666,Gluten Free & Non-Dairy Pancake And Waffle Mix,83.96
4663,Vgi-011153,2021-08-08 16:24:54,EyIrgxyKzz,6,1,b614350d-ddce-44b3-a292-1b8a35514255,16372,Original Macadamia Milk,88.13
4664,Vgi-011153,2021-08-08 16:24:54,EyIrgxyKzz,6,4,b614350d-ddce-44b3-a292-1b8a35514255,25125,Stuffed Manzanilla Olives,35.35
4665,Vgi-011153,2021-08-08 16:24:54,EyIrgxyKzz,6,4,b614350d-ddce-44b3-a292-1b8a35514255,12749,72% Dark Chocolate Spicy Aztec Bar,15.81
4666,Vgi-011153,2021-08-08 16:24:54,EyIrgxyKzz,6,1,b614350d-ddce-44b3-a292-1b8a35514255,34304,Organic Red Lentil Rotini,55.99
4667,Vgi-011153,2021-08-08 16:24:54,EyIrgxyKzz,6,2,b614350d-ddce-44b3-a292-1b8a35514255,3664,Slim Can Lime Sparkling Natural Mineral Water,22.96
4668,Vgi-011153,2021-08-08 16:24:54,EyIrgxyKzz,6,2,b614350d-ddce-44b3-a292-1b8a35514255,913,Dry Pasta Lasagne,28.44
4669,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,3,5bef040c-d104-4767-ac95-ade8bf24741b,27191,Delightful Multi-Grain Bread,15.08
4670,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,2,5bef040c-d104-4767-ac95-ade8bf24741b,42637,"Muffins, Flax, Wild Blueberry",79.48
4671,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,2,5bef040c-d104-4767-ac95-ade8bf24741b,20588,Vegan Buttery Sticks,70.05
4672,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,2,5bef040c-d104-4767-ac95-ade8bf24741b,48149,Guava Lip Shimmer,89.34
4673,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,4,5bef040c-d104-4767-ac95-ade8bf24741b,39825,Deep Green Power Blends Salad Mix,74.0
4674,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,3,5bef040c-d104-4767-ac95-ade8bf24741b,33589,G2 Grape Sports Drink,1.07
4675,nNH-184607,2021-08-30 07:20:36,EyIrgxyKzz,7,2,5bef040c-d104-4767-ac95-ade8bf24741b,17765,Italian Blend Salad,1.45
4676,AVc-649265,2021-08-05 07:04:32,EyIrgxyKzz,6,3,5bef040c-d104-4767-ac95-ade8bf24741b,38662,Roasted Almond Butter,23.34
4677,AVc-649265,2021-08-05 07:04:32,EyIrgxyKzz,6,3,5bef040c-d104-4767-ac95-ade8bf24741b,6540,Grapeseed Natural Skin Care Oil,86.56
4678,AVc-649265,2021-08-05 07:04:32,EyIrgxyKzz,6,4,5bef040c-d104-4767-ac95-ade8bf24741b,26,Fancy Feast Trout Feast Flaked Wet Cat Food,10.86
4679,AVc-649265,2021-08-05 07:04:32,EyIrgxyKzz,6,2,5bef040c-d104-4767-ac95-ade8bf24741b,41426,Roasted Garlic Melba Snacks,86.19
4680,AVc-649265,2021-08-05 07:04:32,EyIrgxyKzz,6,3,5bef040c-d104-4767-ac95-ade8bf24741b,23181,Buffalo Chicken Wings,39.85
4681,AVc-649265,2021-08-05 07:04:32,EyIrgxyKzz,6,4,5bef040c-d104-4767-ac95-ade8bf24741b,15566,Water Cucumber Pineapple Organic Fruit & Vegetable Juice Drink,74.63
4682,srn-215740,2021-08-12 04:17:30,BrHcJPwbEN,5,4,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,29664,Tuna Chunk Light In Water,32.95
4683,srn-215740,2021-08-12 04:17:30,BrHcJPwbEN,5,2,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,7557,Natural Monterey Jack Cheese,8.94
4684,srn-215740,2021-08-12 04:17:30,BrHcJPwbEN,5,1,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,19012,Marketplace Spicy Mexican Black Beans and Rice,77.26
4685,srn-215740,2021-08-12 04:17:30,BrHcJPwbEN,5,3,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,3621,Apple Butter Spread,62.63
4686,srn-215740,2021-08-12 04:17:30,BrHcJPwbEN,5,3,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,28539,Complete Pancake & Waffle Mix,24.39
4687,JfP-266639,2021-08-15 19:01:25,BrHcJPwbEN,9,1,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,3633,White Eggplant,54.81
4688,JfP-266639,2021-08-15 19:01:25,BrHcJPwbEN,9,4,411056cb-ac50-4fff-b2dd-cb8cd8abeb2c,16414,Finely Shredded Parmesan Cheese,81.97
