,name,latitude,longitude,store_id
3575,El Mirage Supercenter,33.610608,-112.33649,42db34fb-700b-41db-8611-4e4caca61c20
3576,Falcon Supercenter,38.939301,-104.613146,7c2ab3f8-04cb-44dc-b96e-5b0cab387de9
3577,Yuma Supercenter,32.668092,-114.493126,ab3e5c66-7745-45fd-8aa5-45034ffbb717
3578,North Las Vegas Neighborhood Market,36.267622,-115.115396,f66216ed-7759-4a42-a656-a5347fe288b6
3579,San Luis Supercenter,32.507315,-114.783442,63cbe30f-32c1-434c-86eb-77a4d142c576
3580,Hesperia Supercenter,34.424199,-117.370036,da6f9f39-c8f8-4fac-8f7d-9668516f1591
3581,Truth Or Consequences Supercenter,33.1526603,-107.2496979,525adcb1-2705-4fa1-9d4e-08956c7b093b
3582,Fairhope Supercenter,30.522315,-87.848815,5874c882-fb1e-4330-928a-b01bb998f4c4
3583,Duncansville Supercenter,40.370349,-78.432848,a164322d-5fdd-4c17-8269-3dc70a960f9d
3584,Kilmarnock Supercenter,37.727119,-76.385093,0c6b2cc3-3c95-4614-b7c8-9701fc987451
3585,Naples Neighborhood Market,26.207268,-81.766528,d4bbc2ac-39b7-43de-92da-88773fe049fe
3586,Taylor Supercenter,34.473964,-110.086009,0327d036-e796-499e-a86f-fc953406a121
3587,Fargo Supercenter,46.8014852,-96.8420367,de06f005-972e-418f-8e72-c83e136fbcb8
3588,Pensacola Neighborhood Market,30.477863,-87.308317,1869eae4-90c4-4d27-82e4-1df7125f5e48
3589,Orlando Supercenter,28.389851,-81.248596,66cc368d-3892-4b40-89f1-8f0caba8fc98
3590,Texarkana Neighborhood Market,33.449831,-94.064176,85756c7f-8522-4a7c-8e85-90b7d08e791d
3591,Anchorage Supercenter,61.211988,-149.743184,4f3fdeab-441a-49dc-9900-125618575c41
3592,Fernley Supercenter,39.611301,-119.216828,7dfd458f-a61b-4e92-b03f-2ff928d6d64b
3593,El Paso Neighborhood Market,31.861038,-106.559346,d515f07c-e465-4ddd-868c-58efcd8c6ed7
3594,Omaha Supercenter,41.244171,-96.025545,f3d4bd28-ed69-4d68-a691-617febf62ea4
3595,Ocala Supercenter,29.118589,-82.023515,b16013e8-b373-49ae-922d-27eeeb50a060
3596,Las Vegas Supercenter,36.065063,-115.24894,d23d74df-69aa-44e0-ab1d-ba1c6010f8cd
3597,Texarkana Neighborhood Market,33.470149,-94.094763,8433fc3d-c5fb-4a2f-ac40-487ec2b5cd45
3598,Springdale Neighborhood Market,36.152784,-94.185393,ee4ecf93-c557-4f0d-8886-72be239be86c
3599,Kingwood Supercenter,39.486923,-79.733622,c3e247bd-f55d-4ca0-bc2e-d184b6af2e12
3600,Wake Village Neighborhood Market,33.420154,-94.101044,5f3f15d1-830c-464f-b6f0-3d93431b5f00
3601,Craig Supercenter,40.511514,-107.569572,b5d1e553-bc4f-4443-b84a-c14b15903352
3602,Bentonville Neighborhood Market,36.389152,-94.219316,ae7badea-cfcd-4314-b13b-a65a40a2f85c
3603,Columbia Supercenter,34.028461,-81.108395,b597b627-8142-401a-a68e-e45e0a3ef629
3604,Onley Supercenter,37.685542,-75.724009,9266b3f8-b996-4f7b-8884-551c6204555f
3605,Coral Springs Neighborhood Market,26.242174,-80.267383,55c742a3-6c1f-4e12-b8a0-078f6873bc96
3606,Branson Supercenter,36.670219,-93.229928,cee4fa88-f7f2-4f37-b0d4-7f451259a511
3607,Worcester Supercenter,42.233355,-71.791547,898dcc7c-887b-4ac4-84a9-cded90410c45
3608,Dearborn Supercenter,42.33137,-83.209571,eae4cf0a-e70e-4d16-97fc-9440d3548ab4
3609,Litchfield Supercenter,45.1210736,-94.4907311,477b898c-f3cb-4837-be70-d57ad9ced753
3610,Woodsville Supercenter,44.140637,-72.026407,b9b5c305-50e1-4ee8-90b8-07f88f696553
3611,Waynesboro Neighborhood Market,38.071412,-78.894642,7e13b56c-3a62-42d4-99f6-8b08d24da21f
3612,Enid Neighborhood Market,36.406535,-97.9096037,5d3f8962-797e-4b33-b223-d42f63dc7419
3613,North Highlands Supercenter,38.649823,-121.38631,3141ffc1-4b3e-4204-9293-1d16ce7f0a5d
3614,Victorville Supercenter,34.509447,-117.396782,9c551965-0e0d-41ea-a915-6943924d889c
3615,Spokane Supercenter,47.645728,-117.55851,ea1b2aa9-8373-4b06-ace9-8de57635f35d
3616,Elkhart Supercenter,41.686708,-86.058425,4a213a95-1178-4150-918e-6423b9845307
3617,Post Falls Supercenter,47.704135,-117.030828,3d236416-82a7-4fc4-8e1d-a0a11db1b6fc
3618,Queensbury Supercenter,43.319893,-73.612395,c57dba98-7c50-44e7-b21d-9c3d452e9c45
3619,Granite Falls Supercenter,35.781341,-81.394266,4efd486f-be3c-4e73-aa69-21cea7aae685
3620,Laurel Supercenter,45.667525,-108.7591,194d72d4-6566-4790-932d-62c89ccb81d2
3621,Montgomery Supercenter,32.354805,-86.135007,1f750ddb-4136-4612-950d-b54126b7cabc
3622,Etters Supercenter,40.149635,-76.813225,66248475-339d-457d-91c2-6f1918ada85d
3623,Mount Pleasant Supercenter,32.861746,-79.788225,bbf48f0d-f62d-41ad-827a-6c080ea4c62b
3624,Rockmart Supercenter,34.013127,-85.030381,ee5f8457-31a8-451b-8f4e-da1f8beb9e47
3625,Aurora Supercenter,41.81566,-88.283176,f891d523-1ec6-48d2-b5fb-9bea84ed925a
3626,Lexington Neighborhood Market,37.966733,-84.500725,56278ed3-3640-4976-898c-62f236eaf1ae
3627,Smithville Supercenter,35.954962,-85.82972,9d7f9b11-433c-43d5-9009-98bac32943d5
3628,El Paso Neighborhood Market,31.728537,-106.345055,ff920981-1a30-4fef-bfa5-df17abe89995
3629,Camby Supercenter,39.642195,-86.328093,32b9cc96-7f03-4b82-9596-f6541313fd68
3630,Columbus Neighborhood Market,32.552444,-84.895833,09664f9f-3bb1-4cdf-938d-726422e780db
3631,Houston Supercenter,29.913136,-95.486715,9a46d59a-acff-4036-be90-e20a3072b87d
3632,Martinsburg Supercenter,39.542837,-77.910249,c885e29c-31e5-4944-919f-e85691cc222a
3633,Leesville Supercenter,33.917546,-81.529227,dfc1d714-84d9-4cea-bf9e-2cbd7827c84b
3634,Columbus Neighborhood Market,32.506142,-84.977565,429b147d-3c9c-4434-9b23-963864d06999
3635,Orlando Neighborhood Market,28.549978,-81.49085,f3f59cc5-73ac-4c6c-b1a4-e0c12137cb50
3636,Warren Supercenter,42.508624,-83.026662,7abff20e-e1fd-4251-af0d-47daef850c53
3637,Maricopa Supercenter,33.039071,-112.014193,1b87cca0-cc4f-4d27-ad91-ac073cce8807
3638,Tallahassee Supercenter,30.488822,-84.31842,a005d02a-6526-4d51-8fd4-ab123a85c677
3639,Asheville Supercenter,35.513384,-82.523683,2d0699d6-eb6d-4c3e-ad3d-c8f3a515f932
3640,Mooresville Neighborhood Market,35.577764,-80.791474,4831cd7c-6f68-40d7-93d3-dda3f8673133
3641,Saratoga Springs Supercenter,40.389557,-111.919732,61184201-1d57-4a3e-9505-e8604c8318ec
3642,Alpharetta Supercenter,34.150322,-84.24936,3566fe00-55d3-4e9e-abc9-fdf1cbff5103
3643,Ocala Neighborhood Market,29.087437,-82.251193,334a1637-c0e3-40fb-85c8-fb710e501d35
3644,Newton Neighborhood Market,35.680662,-81.230668,3f69df16-1ac1-4f54-a73a-796445ef47a4
3645,Paw Paw Supercenter,42.206278,-85.879254,2e2bdc5f-7876-4195-8c95-a8cb90a89a9c
3646,Irmo Supercenter,34.127358,-81.220387,8c57b677-c39c-4f69-84cf-e2fd1c0bbc48
3647,Palm Springs Village Neighborhood Market,26.650413,-80.110786,d8f36efb-72c7-412d-bd12-f7c67efa2cea
3648,Clemson Neighborhood Market,34.696807,-82.80105,33afdcad-79be-4f8f-8c47-d53b4026a24c
3649,Anderson Neighborhood Market,34.54509,-82.632837,a30249e0-060d-49e9-9f90-7a39a3947113
3650,West Palm Beach Supercenter,26.762254,-80.103131,55c40a72-c880-42c6-aba5-cceab76d5df3
3651,Jacksonville Supercenter,30.179113,-81.555936,13c44a22-6f4b-4691-bfd3-4e6eb9dc580b
3652,Middletown Supercenter,38.247053,-85.512815,4b8b44f3-73ab-4ce4-bfbf-69d3c3368ffb
3653,Greenville Neighborhood Market,34.9118144,-82.4311012,c84c89e0-2652-43fb-bc9d-c4577c4ba5bf
3654,Nashville Supercenter,36.24439,-86.76291,1a537094-9f94-4b7d-84f4-7c6c4be3b49e
3655,Queen Creek Supercenter,33.251461,-111.629508,a6cbd2f6-e852-40d7-9caf-f53474eeaeef
3656,Nashville Supercenter,35.969754,-77.933938,b753c8d0-7159-432e-b404-980886922c60
3657,Somerdale Supercenter,39.854824,-75.024256,2cdb9086-49f0-4913-9639-34a7629ec3b2
3658,Greenville Neighborhood Market,33.123379,-96.108249,7403d7d5-1181-4231-8036-7213be76f5ef
3659,Bennettsville Supercenter,34.638867,-79.704246,29772c75-3208-4146-aee7-270c6edd6d8e
3660,Holly Springs Supercenter,35.636674,-78.834705,147163be-c9f3-4605-bc82-e05220bc6397
3661,Cypress Neighborhood Market,29.94238,-95.680579,a5a5f51a-f708-47b3-838d-7d3695247c72
3662,Katy Neighborhood Market,29.75862,-95.731061,1c448d4e-5277-4322-8156-2d5d6ac074dc
3663,Clarksville Neighborhood Market,36.582398,-87.335339,4e74d083-b149-4201-9f8a-dcba0eca357e
3664,Louisa Supercenter,38.102517,-82.624121,c3d66b08-e99c-405e-862d-b2cddd8dd028
3665,Joplin Neighborhood Market,37.143961,-94.513049,8a08f2e7-d2d6-4314-8a06-72cd165654ae
3666,Kenai Supercenter,60.564195,-151.225131,a9fdc22b-34ba-4d7c-965b-4f17b4934d2d
3667,Tucson Neighborhood Market,32.293147,-111.01303,24a9984f-a2f9-4163-a784-6e6e9ea73002
3668,Rawlins Supercenter,41.789772,-107.207014,2b1f4dee-62a3-48cb-8aed-751385ae960d
3669,Lithonia Supercenter,33.694644,-84.084863,13ed031c-c465-40ec-b46f-c6e98b9b5e44
3670,North Little Rock Supercenter,34.831972,-92.394811,889ce4f5-7145-4b14-b9d6-888a8e6e4e1c
3671,Olathe Supercenter,38.886238,-94.837904,ad7b93db-9b76-421c-9147-056ba0b72dc6
3672,Sugar Land Neighborhood Market,29.652058,-95.617417,3cb48a8b-d10c-48ac-a9fb-03069d3d4ee6
3673,Chesterfield Supercenter,37.400835,-77.673146,a51afd05-8250-4a17-89a5-7dcdd17ca9b1
3674,White House Supercenter,36.4731507,-86.6777998,3849c02a-1b8f-4240-9425-40b4d4a560f6
3675,Amarillo Neighborhood Market,35.148251,-101.866919,9a6be3e6-88ae-4bd2-8dd5-8e92b8a0db7c
3676,Mount Juliet Supercenter,36.178935,-86.519873,c65e1274-fba9-490a-928e-aeeb1f818b14
3677,Grand Junction Neighborhood Market,39.083457,-108.474014,cacf8c61-e8d4-4842-8064-6499ed4ef76a
3678,Tucson Neighborhood Market,32.147489,-110.933161,d50af220-7583-4522-a79e-a33a92a8a952
3679,Caldwell Neighborhood Market,43.632192,-116.690869,3b158f88-8a2e-4f81-b0a7-aa2ff8e48bb8
3680,Hueytown Supercenter,33.460574,-86.96832,655b865e-b4dc-4255-bb52-816a3c68fbb5
3681,Joplin Neighborhood Market,37.063916,-94.533505,9cc31617-d6ca-461d-8d9d-1dbac59a9dbc
3682,High Point Supercenter,35.994404,-80.028306,a3e54692-6b94-4f3b-9cdb-dcc829d6da64
3683,Raleigh Supercenter,35.869744,-78.565036,40cfd6ee-342e-4a45-810b-9034c8538184
3684,Perrysburg Supercenter,41.550296,-83.593346,973fa2ba-b4ef-49f1-8789-8e21edc871bf
3685,Aiken Supercenter,33.561222,-81.767261,9e937983-64d8-4fa8-9cc5-a6385f11c077
3686,Marina Supercenter,36.693096,-121.801112,5e55d7b0-4b6a-4cfc-92c6-ddaa70b104a6
3687,Coral Springs Neighborhood Market,26.288225,-80.25242,c6e66eaf-37e8-45cb-b3fc-044ba9f5074b
3688,Zebulon Supercenter,35.831571,-78.296957,dc61d853-7f71-444d-ba5f-a09f8cc58d27
3689,Columbia Supercenter,34.1380983,-80.9663092,8a643fda-4131-48cf-92da-44753dbced82
3690,Richmond Pharmacy,37.550407,-77.451808,e70ad95c-a48e-4cb6-a9a7-40a0f8e7d2bb
3691,Penitas Supercenter,26.24663,-98.442873,0bda502f-3d13-4ded-87bd-2d3eee3728f2
3692,Grand Prairie Supercenter,32.707266,-97.021079,71dc911c-a42a-4582-b116-5c93c91560ad
3693,West Brownsville Supercenter,40.0262886,-79.8989883,8ebab163-68a2-4b98-89c3-619ae1d67461
3694,Benbrook Supercenter,32.678149,-97.468169,08a481ba-c8cc-4663-914d-c4b721859c1c
3695,Birmingham Neighborhood Market,33.46784,-86.821602,16b15a2e-4505-4396-9751-203428a7bf2b
3696,Albany Neighborhood Market,31.613341,-84.174185,efce4705-f5ea-47f2-9b82-e8071b34d77d
3697,Silvis Supercenter,41.494392,-90.402201,532730df-a132-4d15-9d81-835755021f55
3698,Katy Supercenter,29.818473,-95.767104,795ec7d8-ade0-4c56-b944-c547c89f1767
3699,Winchester Supercenter,39.083847,-78.150385,abd0393d-795c-496e-a413-6a3d95c79078
3700,Fayetteville Neighborhood Market,36.05757,-94.168541,9cc9aae7-39ee-412d-802a-5d600537b9dc
3701,Hinesville Neighborhood Market,31.851129,-81.579257,383baab2-7667-458c-9857-e78d033fc3fa
3702,Tallahassee Supercenter,30.460721,-84.217186,21b932fd-822b-41d7-91b3-b82af4bc18ef
3703,Lexington Supercenter,33.910686,-81.230185,59400ba7-f913-4584-bb84-1ffd249aeac3
3704,Dalton Neighborhood Market,34.762529,-84.968896,1c388490-5d52-4015-8e6c-5822e9f08752
3705,Hinesville Neighborhood Market,31.796834,-81.605653,440fbe73-8a74-4e32-901b-06a08e52d078
3706,New Lenox Supercenter,41.5147816,-87.9534021,e4c94c7a-b4dc-4fe4-a230-9245b011ffa9
3707,Louisville Neighborhood Market,38.157362,-85.836005,9b5f5c36-b8bd-4adc-9b29-b6d339b22d70
3708,Houston Supercenter,29.829851,-95.377074,ca97cf5e-2d69-43bd-bd06-d1d0ad3c2d33
3709,Waycross Neighborhood Market,31.220298,-82.346165,81dae5c3-cc6b-4d7a-874c-0f27d86a3c4f
3710,Romeoville Supercenter,41.607286,-88.126922,ea915e4a-afa1-4a91-a010-69ffd4e7f6ab
3711,Savannah Neighborhood Market,31.983726,-81.13094,81e915fe-57e2-4f96-86dd-f55bd63d9341
3712,Katy Supercenter,29.860653,-95.716448,503143fa-7f49-4e64-baf4-a876177f4a46
3713,Fowlerville Supercenter,42.648099,-84.077745,88fc896f-121e-48c2-b2f6-639571efee84
3714,Oakland Supercenter,35.225945,-89.52239,36e51207-1ec8-49f1-8294-4c79c7d67cd2
3715,Wilson Neighborhood Market,35.752502,-77.929145,ace927b4-a4ff-488f-aff4-e4c45ab47665
3716,Vero Beach Neighborhood Market,27.633436,-80.387532,7f82e756-a0a7-445b-865c-5cfc576a55ab
3717,Kansas City Supercenter,39.044826,-94.442987,bcf8eba5-d79e-4b10-98f0-4c7dbb9625fe
3718,Austin Supercenter,30.355509,-97.734896,52c25db1-140f-4d7a-8a49-7b01a6f8803b
3719,Las Vegas Supercenter,36.0979902,-115.1082931,543e6c98-391c-43fb-b4c7-4ef1bc854c72
3720,Savannah Supercenter,31.980865,-81.173508,39a9fd34-35eb-4cfc-85d0-b4b3ef5c016b
3721,Covington Supercenter,33.577117,-83.959197,e3ea85b3-03f6-4611-a226-e6e0574a5466
3722,West Palm Beach Neighborhood Market,26.710328,-80.150281,2108e736-915f-48dc-9d3e-bdd362bb5840
3723,Parker Supercenter,34.157361,-114.277768,315f7181-f77d-4946-a4e9-52df1e433457
3724,Dania Beach Neighborhood Market,26.035061,-80.136421,aa7c13f5-8d3d-44a8-a002-becc84186b7c
3725,Goldsboro Supercenter,35.431567,-78.061712,631b54f4-10ba-4ceb-9391-8e33ddd85cb1
3726,The Villages Neighborhood Market,28.863843,-81.956291,1caa5518-609e-4d62-a4ab-1065b47553d2
3727,Brighton Supercenter,39.931149,-104.905963,f9f9dd07-a9b4-4f70-ab61-90189b626a97
3728,Napanoch Supercenter,41.7424997,-74.3706537,2bff6a39-42e5-4bdf-9f65-f4bc1c10d93b
3729,Blair Supercenter,41.526046,-96.140832,4c751365-9afa-48dc-ab9b-e3be1638c347
3730,Bottineau Supercenter,48.8185472,-100.4324835,00c48c20-93a0-4942-90f2-6c383c102a9a
3731,Concord Supercenter,35.37866,-80.724834,3f8eebc3-8a4d-46da-9f4e-e5d84839b86d
3732,Ruston Neighborhood Market,32.523156,-92.64286,eb083341-e960-42bf-942b-a7903c5742f9
3733,Fort Smith Neighborhood Market,35.3033487,-94.3947163,438525ab-fbc1-4aad-88aa-4adb8fc90fc4
3734,Navarre Neighborhood Market,30.403135,-86.914711,ef827cd7-a59f-47f6-9fbd-90911f4c0ab3
3735,Biloxi Neighborhood Market,30.443181,-88.945247,38622b8c-66d3-49c1-8a19-d0ce270f4a8d
3736,Mobile Supercenter,30.639038,-88.246334,1a808349-f781-465c-9526-1790f395675a
3737,Vestavia Hills Neighborhood Market,33.428559,-86.791833,1d203078-6ea2-4fd1-bc92-ee55036564ea
3738,Owasso Neighborhood Market,36.321458,-95.829267,df998914-eac7-4f72-912e-5e9e39c26aeb
3739,Orlando Supercenter,28.571318,-81.417418,6ac58b4a-765b-43af-a7b0-7a08de235d3d
3740,Clarksville Neighborhood Market,36.6346024,-87.4226145,ce775fe0-b6a9-4df2-b557-68c22ee40174
3741,Greenville Supercenter,34.861739,-82.263765,922f29c4-7ef6-400e-8dfe-9c4b31432933
3742,Plantation Neighborhood Market,26.1493531,-80.2701531,68a0862a-98ec-4ef0-a674-62aeb0fae867
3743,Lees Summit Supercenter,38.856651,-94.380671,21383167-0456-4ca8-89ac-7c1f7c33a561
3744,Rock Hill Supercenter,34.979292,-81.089807,11f69977-49ba-49a9-ab8b-129dfcc2de16
3745,North Tonawanda Supercenter,43.0559644,-78.8436698,ee316ee8-c65c-40cd-beac-dbe5ba8557de
3746,Cherryville Supercenter,35.401024,-81.34047,8138b86d-b2d7-4e74-88ca-366a7703b8d6
3747,Gretna Supercenter,41.143376,-96.16569,55ed7b7a-4d6b-4d7d-930b-88fc6590663b
3748,Timnath Supercenter,40.52654,-104.990371,cc631a9f-3a9c-4146-ae85-f36f64837389
3749,Tucson Neighborhood Market,32.205776,-110.873984,2b285b87-208a-4fcc-a340-a65092796bec
3750,Tyler Neighborhood Market,32.282537,-95.330447,08833d20-4f43-4a1f-bc5a-c6c8d8c7d7b5
3751,Clarksville Neighborhood Market,36.5492805,-87.3963541,9aa59692-aa1f-4c92-9128-7be906969409
3752,Las Cruces Supercenter,32.360252,-106.74598,9c2f02ea-3b46-422c-a95a-03eb8a88b17e
3753,Osceola Supercenter,41.023232,-93.800115,228e62e9-29a6-4dfe-9456-07a9f6507e4d
3754,Lexington Neighborhood Market,38.004763,-84.571831,49a69b65-06fb-402b-8e67-80491f8b2fdf
3755,Cincinnati Supercenter,39.260643,-84.597694,1e0cfafe-a09b-42b2-bb3a-7559b81aeb08
3756,Shawnee Supercenter,39.025086,-94.849847,4e0888e1-02d2-4932-bc19-587d0170bf24
3757,Glenpool Supercenter,35.983849,-96.014187,e1bcbcae-152d-47bf-a4cb-6c267a9f48bb
3758,Cleveland Supercenter,34.579087,-83.759015,39c9159e-dfd1-4e71-b95a-d0a29f874bc8
3759,League City Neighborhood Market,29.4990441,-95.1255913,254d6d91-eeab-4323-a6b9-f0901e4a0911
3760,Pompano Beach Neighborhood Market,26.216072,-80.108561,a5a81e72-d99f-459b-9136-75ff5277f02e
3761,Hamburg Supercenter,40.564127,-76.012249,6df31158-225b-4b80-b38c-a05ed6c5a195
3762,Newport News Supercenter,37.021923,-76.4486814,1d4adcac-7269-40fa-9033-3cb94bdbf039
3763,Tupelo Neighborhood Market,34.254593,-88.714719,f449a68f-bd30-4535-8432-1caed6fa9854
3764,Garden City Neighborhood Market,37.987001,-100.881577,8eb9055c-4431-49d1-96ef-4d22989141fd
3765,Junction City Neighborhood Market,39.017913,-96.86175,4449cea9-f265-4685-825c-0e5d9ef29ed6
3766,Denton Supercenter,33.233185,-97.168051,6a81bb1c-705b-4372-b151-be11b3547f85
3767,Liberal Neighborhood Market,37.045555,-100.94108,e62ca9b7-8a23-41c2-8a7f-509adf0f2895
3768,Clinton Supercenter,36.169769,-84.086851,12dc04e3-4ac2-4b65-b294-5a8938818b74
3769,Broken Arrow Supercenter,36.0667429,-95.7428452,4f3106f9-df36-47fa-af36-1499cfbc3d7b
3770,Appomattox Supercenter,37.36605,-78.841193,ba6c6dac-e94c-444c-aff0-dfb6eb16efc4
3771,Hammond Supercenter,41.692659,-87.519668,4c7288a8-e915-45be-b8b5-3422301d5798
3772,Ruckersville Supercenter,38.235827,-78.372899,122f58d0-e676-4704-a58e-a605f8c1792d
3773,Elizabeth Supercenter,39.360377,-104.623497,fb7d9f99-aea2-4a18-9dba-f12675f2999c
3774,Huntley Supercenter,42.151522,-88.428895,b1d871ab-dff4-4a05-b84c-5cf514bb8f7b
3775,Mobile Neighborhood Market,30.6780881,-88.1948625,1ecd17d9-70e5-44a1-bb7e-77fe6b84e279
3776,Economy Supercenter,40.658211,-80.226573,2b4c3a10-ae74-428a-8a76-0db6f18dc07e
3777,Broken Arrow Neighborhood Market,36.076136,-95.775883,7678b7be-06c5-41dd-a030-bc36c0682004
3778,Mobile Neighborhood Market,30.641564,-88.189278,2c6464de-7770-41e4-9965-7edee980d8c1
3779,Baton Rouge Neighborhood Market,30.395741,-91.160018,6f62a143-5ac1-4425-ab5a-5900e640a2a3
3780,Clinton Township Supercenter,42.626106,-82.937533,73e74bb5-22fe-4570-8a1a-c9f72c3acd5c
3781,Conway Supercenter,33.777583,-78.989089,85691d7d-ad26-403b-a5b5-0fdf5f39c9e2
3782,Clearwater Neighborhood Market,27.9870445,-82.7736996,6b682902-bb6c-43a7-ac4d-da30a8551927
3783,Pinellas Park Neighborhood Market,27.834467,-82.682197,8cd0c9e7-4ae4-443d-b84d-4ec4ce1d06c5
3784,Cheyenne Supercenter,41.1262776,-104.7619112,4d7da010-f550-4870-a8d9-411b98fab77d
3785,Chattanooga Neighborhood Market,35.042646,-85.220059,36a7f92a-6909-495b-ad53-cb9769eba69f
3786,Auburn Neighborhood Market,32.630388,-85.495491,902decc8-3769-429e-a4a7-a42ab6b1010d
3787,Albuquerque Neighborhood Market,35.103046,-106.727972,13b0915c-ef42-4647-a85d-df895aba616a
3788,Nacogdoches Neighborhood Market,31.611404,-94.638306,1025c2dd-496d-4d20-908e-c221f34839d7
3789,Muskego Supercenter,42.926573,-88.110317,61450d67-6198-486c-85d5-e3771b997606
3790,Hurricane Supercenter,37.172653,-113.364553,7ec9c044-c402-4f54-983c-977ffe34530d
3791,Denham Springs Supercenter,30.561997,-90.95876,c4dff81f-cd78-456a-9827-4f9d7c04253f
3792,Gordonsville Supercenter,37.97744,-78.209147,213a835b-2f7f-4025-a77a-57035f5a51f3
3793,Tampa Supercenter,27.8912188,-82.516223,784dad63-3716-46be-b395-d8ff38b49535
3794,Montgomery Neighborhood Market,32.402505,-86.266962,7a1fce69-b9e3-439e-ad4b-def97bcf005f
3795,King Of Prussia Supercenter,40.083475,-75.398584,1c671929-8ea1-4b87-a095-fe8b2b4ae5b2
3796,Bentonville Neighborhood Market,36.337252,-94.223909,1d3662aa-1711-4170-9d12-fe633e6ac644
3797,Baton Rouge Supercenter,30.3519322,-91.1098629,667dda0f-1553-4160-9182-f0a9ff3af4c8
3798,Cedar Hills Supercenter,40.416575,-111.770375,557c9000-d766-48a8-9963-50878acfacee
3799,St Petersburg Supercenter,27.772752,-82.677643,425268af-ae77-420d-995a-a5d3ee6b334e
3800,Montgomery Neighborhood Market,32.340452,-86.175231,712caa2d-a7e9-4792-882b-12427c198243
3801,Marion Neighborhood Market,35.197986,-90.182488,4a8ddc2f-95ea-4e0a-b8b0-d030909d5751
3802,Moon Township Supercenter,40.515671,-80.224153,73a3294a-5999-4661-84fb-07778165f34c
3803,Lynchburg Supercenter,37.410677,-79.209399,c6da600d-f586-48fb-bb36-34b9748751f1
3804,Heber City Supercenter,40.493779,-111.417486,c0a0001e-3377-4be5-a469-99c22d93aafd
3805,Godfrey Supercenter,38.964652,-90.196316,168565af-61a3-4d59-98f7-9cb222f8856d
3806,Streator Supercenter,41.151649,-88.8330056,f3b0fd2a-6259-412c-8437-e8129e9b1bdd
3807,Pleasant Grove Neighborhood Market,40.367453,-111.765177,dfcc42c8-6f0e-43ca-b6e0-54fde8e7571e
3808,Magna Neighborhood Market,40.6949205,-112.0900191,a9c18eb0-cc5d-4db0-9a4d-b80d5c60a3eb
3809,Arvada Supercenter,39.800682,-105.103991,0e79f536-e18a-411b-9513-2260047fc5ff
3810,East Ridge Neighborhood Market,34.995904,-85.245885,849c2169-f0c6-49d6-a0ab-504c48b90081
3811,Lacey Neighborhood Market,46.997056,-122.818677,54df3c54-3972-4a68-b883-e2d32763ebf5
3812,Northglenn Neighborhood Market,39.8916783,-104.9791069,94636eca-d365-4ba7-b50f-0c86caaa4869
3813,Diamond Bar Neighborhood Market,34.001124,-117.809269,49c8d7e4-37f1-4bda-a6a3-4d19aad51731
3814,Alabaster Neighborhood Market,33.212574,-86.828967,d2747652-0a98-4fe6-938b-e7bd1af8d52d
3815,Citrus Heights Neighborhood Market,38.675699,-121.273287,a197dfa1-3aa4-4d83-b1bf-8a6dac7530b3
3816,Davie Neighborhood Market,26.043145,-80.258481,03cf4721-8a03-4630-955a-64aac234894b
3817,Mountain Iron Supercenter,47.5229841,-92.5910689,45dfb477-0003-4835-8be4-45044713fa3f
3818,Charlotte Neighborhood Market,35.090526,-80.859276,600133e3-fc89-454e-90a2-30994dd8324f
3819,Sioux Falls Supercenter,43.603247,-96.789691,adfc0e27-d48d-4a1e-a26d-04157611035e
3820,Jacksonville Neighborhood Market,30.271548,-81.757048,2d34cf7e-4659-4e62-be2f-5a2b82c107d2
3821,Pagosa Springs Supercenter,37.261885,-107.062518,2df5b570-d1c7-4db3-b003-2615bf5acc09
3822,Hemet Neighborhood Market,33.745448,-116.979639,c4ae42ab-88cb-464b-aaeb-590cb684667b
3823,Vacaville Neighborhood Market,38.350599,-121.951128,0bbe4f40-1b7e-4226-a5ba-60aa423d32f1
3824,Hamilton Supercenter,40.234176,-74.714854,30eee04e-ac27-40e6-a306-fb63ea299930
3825,Atlanta Pharmacy,33.6562283,-84.4240045,280c3b77-2004-41ea-b4cd-1497a62d62d8
3826,High Point Neighborhood Market,36.028815,-79.964859,5414f786-9829-4e47-ac98-938b66d4f2bc
3827,Greensboro Neighborhood Market,36.038628,-79.848981,d25b6f1d-3e1d-4f88-9980-df995941610a
3828,Dallas Neighborhood Market,32.835963,-96.67637,7fe6f0cf-b61c-426f-aa2e-75f218e2f85b
3829,New Orleans Supercenter,29.92518,-90.070085,cdd718ea-640f-433a-acce-f3b97cc5172a
3830,National City Supercenter,32.6747692,-117.0993336,c90f14af-dc2f-48d6-ba12-d5e2e437375b
3831,Fort Wayne Supercenter,41.128329,-85.006727,bac66093-9c9b-416f-80cc-4da89914da36
3832,Toledo Supercenter,41.60974,-83.612969,193a8652-f308-404b-b53f-75f8c826093e
3833,Toledo Supercenter,41.674558,-83.680654,5a76809f-e989-45aa-a3d8-e1a250995165
3834,Lancaster Supercenter,42.882479,-78.694009,1916f449-cd9f-41d1-81de-6d711a7da7df
3835,Oregon Supercenter,41.639628,-83.459494,e48fb065-a65b-41ea-8833-726684e8ae6e
3836,Buena Park Store,33.84467,-117.986649,f85f1488-558e-4813-99f5-b881c3faf7a2
