,order_number,purchase_date,family_id,order_total,qty,super_market_uuid,product_id,product_name,price
1058,SjH-445346,2021-03-23 14:59:14,asptVwqREF,9,1,615dd748-4fa0-4c15-9ed8-df645ee38bde,4173,1942 Tequila Mexico,70.76
1059,SjH-445346,2021-03-23 14:59:14,asptVwqREF,9,4,615dd748-4fa0-4c15-9ed8-df645ee38bde,17358,Crossovers Maple Syrup Blended with Ancient Grain Granola Low-Fat Greek Strained Yogurt,9.92
1060,SjH-445346,2021-03-23 14:59:14,asptVwqREF,9,1,615dd748-4fa0-4c15-9ed8-df645ee38bde,47783,Apple & Cherry Fruit Bar,94.47
1061,Fwp-484903,2021-03-04 16:08:20,nNIajzkPFw,2,3,06a4e7a7-7dff-43bf-9f20-09ef1e3cf320,18492,E Plus High C Natural Roll On Deodorant,28.17
1062,Fwp-484903,2021-03-04 16:08:20,nNIajzkPFw,2,2,06a4e7a7-7dff-43bf-9f20-09ef1e3cf320,35475,Milk Chocolate Chip Cookies,58.07
1063,nrf-000657,2021-03-07 11:39:08,woPNuapyvG,6,2,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,43469,Dulse Flakes,66.85
1064,nrf-000657,2021-03-07 11:39:08,woPNuapyvG,6,2,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,1644,Minis Size Chocolate Candy Bars Variety Mix,82.38
1065,nrf-000657,2021-03-07 11:39:08,woPNuapyvG,6,4,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,15272,Pact Cranberry Concord Grape,8.03
1066,nrf-000657,2021-03-07 11:39:08,woPNuapyvG,6,4,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,19308,Organic Granulated Onion,73.91
1067,nrf-000657,2021-03-07 11:39:08,woPNuapyvG,6,1,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,24750,Organic Whole Fryer Chicken,83.46
1068,nrf-000657,2021-03-07 11:39:08,woPNuapyvG,6,1,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,34246,Beer Can,85.62
1069,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,4,4abb60ab-e6c0-48a1-9e37-c01f9857629a,28192,"Jellybeans, Sour",13.72
1070,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,1,4abb60ab-e6c0-48a1-9e37-c01f9857629a,12309,Green Tea with Thai Flavors,37.78
1071,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,2,4abb60ab-e6c0-48a1-9e37-c01f9857629a,30236,Organic Carob Soymilk,17.95
1072,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,3,4abb60ab-e6c0-48a1-9e37-c01f9857629a,21488,"Hemp Seed Oil, Organic",40.61
1073,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,3,4abb60ab-e6c0-48a1-9e37-c01f9857629a,10725,Patchouli Incense Sticks With Natural Essential Oils,13.84
1074,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,4,4abb60ab-e6c0-48a1-9e37-c01f9857629a,5197,Light & Fit Greek Yogurt,3.18
1075,bEt-953987,2021-03-04 20:35:44,woPNuapyvG,7,4,4abb60ab-e6c0-48a1-9e37-c01f9857629a,16789,Whole Care Spearmint Toothpaste,98.15
1076,qOp-297466,2021-03-11 03:13:58,woPNuapyvG,4,4,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,19014,Bar Mix,29.64
1077,qOp-297466,2021-03-11 03:13:58,woPNuapyvG,4,3,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,24924,Cheddar Baked Snack Crackers,11.35
1078,qOp-297466,2021-03-11 03:13:58,woPNuapyvG,4,3,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,35287,Basil & Herb Pearled Couscous,75.02
1079,qOp-297466,2021-03-11 03:13:58,woPNuapyvG,4,4,46f3b7f3-f87a-4e44-9ea8-c9556fc0e078,14364,Paneer,13.77
1080,VUk-238557,2021-03-17 18:18:55,woPNuapyvG,3,4,4abb60ab-e6c0-48a1-9e37-c01f9857629a,21787,Grand Estates Cabernet Sauvignon,88.5
1081,VUk-238557,2021-03-17 18:18:55,woPNuapyvG,3,1,4abb60ab-e6c0-48a1-9e37-c01f9857629a,21887,Garlic Stuffed Greek Olives,71.86
1082,VUk-238557,2021-03-17 18:18:55,woPNuapyvG,3,3,4abb60ab-e6c0-48a1-9e37-c01f9857629a,18919,Whole Grain Sesame Rye Crisp Bread,43.67
1083,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,3,fa29e61c-b1a7-4645-9226-38e21dec9d2a,21192,AAA Alkaline Batteries,51.19
1084,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,4,fa29e61c-b1a7-4645-9226-38e21dec9d2a,8265,Blue Crumbled Cheese,25.16
1085,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,3,fa29e61c-b1a7-4645-9226-38e21dec9d2a,18863,Disney Pixar Cars Adhesive Bandages Assorted Sizes,24.45
1086,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,3,fa29e61c-b1a7-4645-9226-38e21dec9d2a,8975,Fat Free Ranch Dressing,21.99
1087,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,1,fa29e61c-b1a7-4645-9226-38e21dec9d2a,12455,Reduced Sugar Craisins,85.17
1088,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,4,fa29e61c-b1a7-4645-9226-38e21dec9d2a,10132,Organic American Cheese Singles,14.73
1089,aZj-023365,2021-03-26 09:15:03,bvqoJzNsYI,7,4,fa29e61c-b1a7-4645-9226-38e21dec9d2a,24051,Cheese Pizza Bites,42.15
1090,YaK-672212,2021-03-10 21:27:03,bvqoJzNsYI,3,3,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,22969,"Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods",96.36
1091,YaK-672212,2021-03-10 21:27:03,bvqoJzNsYI,3,4,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,15395,Organic Caramel Crunch With Sea Salt Chocolate Bar,53.54
1092,YaK-672212,2021-03-10 21:27:03,bvqoJzNsYI,3,4,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,27026,Flatbread Pizza All Natural Tomato Sauce Pizza With 3 Cheeses,21.17
1093,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,1,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,41155,Mega Stuffed Cookies,53.11
1094,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,3,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,28459,Golden Grahams Cereal,99.07
1095,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,1,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,41121,Superfood Cereal Maca Double Chocolate,92.82
1096,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,3,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,15181,Dark Chocolate Nonpareils,53.42
1097,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,2,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,48201,Island Fresh with Gain Original Scent Air Freshener Candle,85.54
1098,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,4,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,5354,Honey Bunches of Oats with Almonds Cereal,60.89
1099,yOO-678502,2021-03-02 04:41:04,bvqoJzNsYI,7,1,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,36712,Robust Extra Virgin Olive Oil,49.21
1100,ktk-845976,2021-03-10 15:01:23,bvqoJzNsYI,5,2,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,40575,Mango Conserve,38.01
1101,ktk-845976,2021-03-10 15:01:23,bvqoJzNsYI,5,3,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,33551,Lactase Enzyme,84.07
1102,ktk-845976,2021-03-10 15:01:23,bvqoJzNsYI,5,1,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,22952,Farfalle Pasta,51.4
1103,ktk-845976,2021-03-10 15:01:23,bvqoJzNsYI,5,3,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,34398,Natural M&C Four Cheese,70.48
1104,ktk-845976,2021-03-10 15:01:23,bvqoJzNsYI,5,3,dc00c6f7-f424-4cb6-9fd5-96bc84bad9e5,44361,Spoon Size Wheat 'n Bran Shredded Wheat Cereal,56.35
1105,AGw-774189,2021-03-12 09:36:26,GkiTmllQKJ,2,4,07c7ceb3-1fde-400c-a430-0fa8642b61dd,29039,Mocha Latte Ice Cream Bars,74.86
1106,AGw-774189,2021-03-12 09:36:26,GkiTmllQKJ,2,4,07c7ceb3-1fde-400c-a430-0fa8642b61dd,23707,The Perfect Hot Sauce,73.88
1107,gJd-871079,2021-03-17 16:30:44,GkiTmllQKJ,6,3,07c7ceb3-1fde-400c-a430-0fa8642b61dd,19133,Dried Mango Slices,39.2
1108,gJd-871079,2021-03-17 16:30:44,GkiTmllQKJ,6,2,07c7ceb3-1fde-400c-a430-0fa8642b61dd,32481,Natural Root Beer,49.71
1109,gJd-871079,2021-03-17 16:30:44,GkiTmllQKJ,6,4,07c7ceb3-1fde-400c-a430-0fa8642b61dd,19728,Pomegranate Raspberry Shave Cream,32.52
1110,gJd-871079,2021-03-17 16:30:44,GkiTmllQKJ,6,4,07c7ceb3-1fde-400c-a430-0fa8642b61dd,38193,"Purple Asparagus, Bunch",72.48
1111,gJd-871079,2021-03-17 16:30:44,GkiTmllQKJ,6,3,07c7ceb3-1fde-400c-a430-0fa8642b61dd,8820,Crushed Tomatoes with Basil,77.7
1112,gJd-871079,2021-03-17 16:30:44,GkiTmllQKJ,6,3,07c7ceb3-1fde-400c-a430-0fa8642b61dd,32646,Apple Jelly,86.17
1113,cpS-848759,2021-03-18 09:40:12,GkiTmllQKJ,1,3,07c7ceb3-1fde-400c-a430-0fa8642b61dd,32406,Chipotle Flavored Reduced Fat Mayonnaise Squeeze Bottle 12 oz,86.92
1114,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,4,7083f7aa-3545-4fe1-8101-7e1ca4aff709,7085,Spearmint Antibacterial Toilet Bowl Cleaner,36.99
1115,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,4,7083f7aa-3545-4fe1-8101-7e1ca4aff709,44420,Adult Digestive Health Probiotic,34.4
1116,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,3,7083f7aa-3545-4fe1-8101-7e1ca4aff709,8509,Organic Nacho Corn Tortilla Chips Creamy Farmhouse Cheddar With Paprika,64.59
1117,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,1,7083f7aa-3545-4fe1-8101-7e1ca4aff709,16100,Tub & Tile Natural Cleaner Emerald Cypress & Fir,59.07
1118,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,3,7083f7aa-3545-4fe1-8101-7e1ca4aff709,15971,Original Chili,63.93
1119,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,1,7083f7aa-3545-4fe1-8101-7e1ca4aff709,37524,Fresh Mozzarella Ball,44.41
1120,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,3,7083f7aa-3545-4fe1-8101-7e1ca4aff709,21532,Instant Yeast,71.59
1121,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,2,7083f7aa-3545-4fe1-8101-7e1ca4aff709,47688,Ultimate Sparkling Clean Mint Essential MouthCare,79.3
1122,kkP-408190,2021-03-26 07:56:54,hBmEaIzTaP,9,1,7083f7aa-3545-4fe1-8101-7e1ca4aff709,33859,Taco Seasoning Mix Gluten Free,60.75
1123,EJR-082100,2021-03-02 19:31:18,hBmEaIzTaP,5,4,7083f7aa-3545-4fe1-8101-7e1ca4aff709,13831,Standard Bottle with Level 3 Nipple,54.47
1124,EJR-082100,2021-03-02 19:31:18,hBmEaIzTaP,5,2,7083f7aa-3545-4fe1-8101-7e1ca4aff709,27217,Just 6 Lamb Meal & Brown Rice Recipe Dog Food,95.44
1125,EJR-082100,2021-03-02 19:31:18,hBmEaIzTaP,5,3,7083f7aa-3545-4fe1-8101-7e1ca4aff709,26807,Fat Tire Amber Ale - 12 CT,74.68
1126,EJR-082100,2021-03-02 19:31:18,hBmEaIzTaP,5,1,7083f7aa-3545-4fe1-8101-7e1ca4aff709,15564,Beneful  Prepared Meals Roasted Turkey Medley Dog Food,55.54
1127,EJR-082100,2021-03-02 19:31:18,hBmEaIzTaP,5,3,7083f7aa-3545-4fe1-8101-7e1ca4aff709,45041,Greek-Style Plain Yogurt,25.83
1128,QAF-085377,2021-03-28 09:10:45,hBmEaIzTaP,2,2,a186fc59-e163-4d5a-8678-46d5923ae821,14498,Farmhouse Potato Bread,3.06
1129,QAF-085377,2021-03-28 09:10:45,hBmEaIzTaP,2,1,a186fc59-e163-4d5a-8678-46d5923ae821,35827,Breaded Mozzarella Cheese Sticks,78.56
1130,kKp-768508,2021-03-03 01:44:53,hBmEaIzTaP,1,1,a186fc59-e163-4d5a-8678-46d5923ae821,29870,Popped Gluten Free Caramel Corn Rice Crisps,60.17
1131,uqR-321819,2021-03-26 06:05:18,VkkBHxmYdU,5,3,a87fd2dc-313e-4069-8580-4747eadc3ed7,28435,Organic Flax Meal & Chia Seeds,43.38
1132,uqR-321819,2021-03-26 06:05:18,VkkBHxmYdU,5,4,a87fd2dc-313e-4069-8580-4747eadc3ed7,11144,Holiday Blend Ground Coffee,17.49
1133,uqR-321819,2021-03-26 06:05:18,VkkBHxmYdU,5,1,a87fd2dc-313e-4069-8580-4747eadc3ed7,46444,"8\"" Cherry Pie",75.51
1134,uqR-321819,2021-03-26 06:05:18,VkkBHxmYdU,5,4,a87fd2dc-313e-4069-8580-4747eadc3ed7,3712,Grilled Marinated Artichoke Hearts,95.6
1135,uqR-321819,2021-03-26 06:05:18,VkkBHxmYdU,5,1,a87fd2dc-313e-4069-8580-4747eadc3ed7,41715,All Natural Thin & Crispy Uncured Pepperoni Pizza,9.19
1136,zMl-869384,2021-03-20 00:16:35,VkkBHxmYdU,1,2,a87fd2dc-313e-4069-8580-4747eadc3ed7,2425,Light Tuna Chunk In Water,16.47
1137,AlJ-503306,2021-03-11 12:29:27,VkkBHxmYdU,4,4,a87fd2dc-313e-4069-8580-4747eadc3ed7,4702,Tranquil Rose Massage Oil,89.15
1138,AlJ-503306,2021-03-11 12:29:27,VkkBHxmYdU,4,1,a87fd2dc-313e-4069-8580-4747eadc3ed7,27954,Ultra Plush Toilet Paper,57.76
1139,AlJ-503306,2021-03-11 12:29:27,VkkBHxmYdU,4,3,a87fd2dc-313e-4069-8580-4747eadc3ed7,44388,Deep Moisture Pump Body Wash,49.48
1140,AlJ-503306,2021-03-11 12:29:27,VkkBHxmYdU,4,1,a87fd2dc-313e-4069-8580-4747eadc3ed7,48664,Natchrm Evap Cntmlk12.2,7.16
1141,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,7,Pure Coconut Water With Orange,89.79
1142,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,4,f7a92876-4bbf-4c44-bf0d-b842839e529c,35846,"Sausage, Hot Link, Louisiana Brand",61.63
1143,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,2,f7a92876-4bbf-4c44-bf0d-b842839e529c,49272,Deluxe Salted Whole Cashews,36.69
1144,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,35294,Organic All Natural Dressing & Marinade Balsamic,68.28
1145,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,2,f7a92876-4bbf-4c44-bf0d-b842839e529c,46528,Almonds Glazed Nuts,86.57
1146,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,4,f7a92876-4bbf-4c44-bf0d-b842839e529c,42823,Bubble Daily Shower Trig,88.53
1147,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,4,f7a92876-4bbf-4c44-bf0d-b842839e529c,33425,Graduates Turkey Sticks,40.01
1148,hJT-567372,2021-03-10 21:37:04,GovnCohMXa,8,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,19253,Creamy Garlic Butter Chicken Oven Sauce,93.86
1149,ekd-011323,2021-03-01 21:32:18,GovnCohMXa,4,2,f7a92876-4bbf-4c44-bf0d-b842839e529c,14582,Funfetti Premium Cake Mix With Candy Bits,30.28
1150,ekd-011323,2021-03-01 21:32:18,GovnCohMXa,4,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,8237,Go Fresh Cool Moisture Beauty Bar Soap,8.68
1151,ekd-011323,2021-03-01 21:32:18,GovnCohMXa,4,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,39684,High Protein Bar White Chocolate,21.38
1152,ekd-011323,2021-03-01 21:32:18,GovnCohMXa,4,1,f7a92876-4bbf-4c44-bf0d-b842839e529c,31585,Prosciutto Tortelloni,71.71
1153,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,2,f7a92876-4bbf-4c44-bf0d-b842839e529c,25387,Base Cookie Dough Protein Bar,46.44
1154,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,1,f7a92876-4bbf-4c44-bf0d-b842839e529c,20734,Organic Medjool Dates,84.86
1155,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,4,f7a92876-4bbf-4c44-bf0d-b842839e529c,48822,Organic White Rose White Tea,32.41
1156,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,7069,Activia Light Strawberry Blueberry Yogurt,34.42
1157,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,4,f7a92876-4bbf-4c44-bf0d-b842839e529c,40667,Milk Chocolate To Go,49.68
1158,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,1,f7a92876-4bbf-4c44-bf0d-b842839e529c,2175,Rich Chocolate Hot Cocoa Mix,7.48
1159,wMb-501282,2021-03-19 08:27:49,GovnCohMXa,7,3,f7a92876-4bbf-4c44-bf0d-b842839e529c,9947,Wasabi Soy Macadamias,92.07
1160,lOU-430838,2021-03-01 06:04:31,rQuGKHhvsx,5,3,e5b1184e-97fc-43da-a42b-7f875e0a1f12,34040,Organic Gut Shot Ginger Beet Probiotic Drink,6.7
1161,lOU-430838,2021-03-01 06:04:31,rQuGKHhvsx,5,3,e5b1184e-97fc-43da-a42b-7f875e0a1f12,40367,Frozen Hot Cocoa Ice Cream,61.85
1162,lOU-430838,2021-03-01 06:04:31,rQuGKHhvsx,5,3,e5b1184e-97fc-43da-a42b-7f875e0a1f12,30930,Imperial IPA,30.09
1163,lOU-430838,2021-03-01 06:04:31,rQuGKHhvsx,5,2,e5b1184e-97fc-43da-a42b-7f875e0a1f12,2062,Good Life Organic Cherry Tomatoes,46.81
1164,lOU-430838,2021-03-01 06:04:31,rQuGKHhvsx,5,1,e5b1184e-97fc-43da-a42b-7f875e0a1f12,18972,Kasseri Mountain Cheese,36.0
1165,WzX-081334,2021-03-30 01:15:04,rQuGKHhvsx,4,2,e5b1184e-97fc-43da-a42b-7f875e0a1f12,23187,Solar D Gems Vitamin D3 4000 IU,57.29
1166,WzX-081334,2021-03-30 01:15:04,rQuGKHhvsx,4,1,e5b1184e-97fc-43da-a42b-7f875e0a1f12,8761,Roma Style Tomatoes Tomato Sauce,24.48
1167,WzX-081334,2021-03-30 01:15:04,rQuGKHhvsx,4,2,e5b1184e-97fc-43da-a42b-7f875e0a1f12,6202,Get Burning Hot Cinnamon Ginger Tea for Metabolism,22.2
1168,WzX-081334,2021-03-30 01:15:04,rQuGKHhvsx,4,2,e5b1184e-97fc-43da-a42b-7f875e0a1f12,1303,Fruit & Yogurt Grabbers Peaches & Cream,10.82
1169,mIO-390472,2021-03-06 08:56:13,rQuGKHhvsx,3,4,e5b1184e-97fc-43da-a42b-7f875e0a1f12,45924,Triple Distilled Vodka,52.45
1170,mIO-390472,2021-03-06 08:56:13,rQuGKHhvsx,3,3,e5b1184e-97fc-43da-a42b-7f875e0a1f12,8655,Waxed Floss,97.35
1171,mIO-390472,2021-03-06 08:56:13,rQuGKHhvsx,3,4,e5b1184e-97fc-43da-a42b-7f875e0a1f12,34315,Organic Juniper Berries,26.56
1172,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,2,24dc934c-127a-4c68-aff5-3164958c8b4d,13609,"Heirloom Brown Eggs, Cage Free",14.8
1173,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,4,24dc934c-127a-4c68-aff5-3164958c8b4d,31551,"Organics Pop's Corn Microwave Popcorn, Organic, Light Butter",89.22
1174,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,1,24dc934c-127a-4c68-aff5-3164958c8b4d,29847,Wrigley's 5 React2 Unique Mint Sugar-Free Gum,5.36
1175,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,1,24dc934c-127a-4c68-aff5-3164958c8b4d,41650,Dishwasher Detergent Liquid Lemon Scent,94.58
1176,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,4,24dc934c-127a-4c68-aff5-3164958c8b4d,26707,Regular Length Thin Shape Maximum Absorbency Pads,10.44
1177,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,1,24dc934c-127a-4c68-aff5-3164958c8b4d,42194,"Adobo Seasoning, Seasoning Blend",23.51
1178,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,2,24dc934c-127a-4c68-aff5-3164958c8b4d,37417,Gluten Free Pretzel Twists,48.35
1179,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,3,24dc934c-127a-4c68-aff5-3164958c8b4d,26992,Cheddar Broccoli Rice Mix,19.9
1180,Woj-411300,2021-03-06 01:16:37,vgXuTNkwBy,9,4,24dc934c-127a-4c68-aff5-3164958c8b4d,6769,Breaded Vegan Fish Fillets,16.07
1181,hDO-094779,2021-03-23 03:24:57,vgXuTNkwBy,5,2,24dc934c-127a-4c68-aff5-3164958c8b4d,12200,Tea Tree calming Conditioner  Revitalisant,34.45
1182,hDO-094779,2021-03-23 03:24:57,vgXuTNkwBy,5,3,24dc934c-127a-4c68-aff5-3164958c8b4d,46149,Zero Calorie Cola,88.95
1183,hDO-094779,2021-03-23 03:24:57,vgXuTNkwBy,5,4,24dc934c-127a-4c68-aff5-3164958c8b4d,33208,"Ketchup, 100% Organic",99.7
1184,hDO-094779,2021-03-23 03:24:57,vgXuTNkwBy,5,4,24dc934c-127a-4c68-aff5-3164958c8b4d,43326,Ginger Mint Foam Bath,10.5
1185,hDO-094779,2021-03-23 03:24:57,vgXuTNkwBy,5,1,24dc934c-127a-4c68-aff5-3164958c8b4d,28780,Vanilla Creme Sandwich Cookies,34.13
1186,gmi-280214,2021-03-09 00:02:53,SvdaPXRipV,2,4,1b59b2b0-0a7c-4214-be92-68442a382212,29178,100 Calorie Ritz Snnack Mix Packs,98.69
1187,gmi-280214,2021-03-09 00:02:53,SvdaPXRipV,2,4,1b59b2b0-0a7c-4214-be92-68442a382212,5426,"Chocolate, 40%, Creamy Milk",36.36
1188,tJi-009947,2021-03-25 09:30:41,fhHjiLUbXr,5,2,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,19312,Plus OxiClean Stain Fighters Odor Blasters Fresh Burst Laundry Detergent,13.95
1189,tJi-009947,2021-03-25 09:30:41,fhHjiLUbXr,5,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,16292,Pie Crust Mix,93.36
1190,tJi-009947,2021-03-25 09:30:41,fhHjiLUbXr,5,3,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,3305,Turkey Cranberr Sage Bone Broth,28.92
1191,tJi-009947,2021-03-25 09:30:41,fhHjiLUbXr,5,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,21602,Chicken Marsala & Roasted Redskin Potatoes Classic Meal for 2,74.65
1192,tJi-009947,2021-03-25 09:30:41,fhHjiLUbXr,5,2,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,33316,Lemongrass & Clementine Zest Natural Dish Liquid,32.74
1193,eaQ-485031,2021-03-03 07:28:50,fhHjiLUbXr,1,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,31118,Large Pie Pans,79.06
1194,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,1,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,33813,Multi Grain Sea Salt Tortilla Chips,62.74
1195,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,3,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,26950,Rose & Apricot Antioxidant Day Creme,12.17
1196,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,42286,Allergy Eye Relief,53.88
1197,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,3,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,22529,Premium Adult Dog Formula Dog Food,95.9
1198,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,1,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,46922,Power & Fresh Cling Gel Country Scent Toilet Bowl Cleaner,84.93
1199,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,26557,Organic Southwest Powermeal Bowl,61.35
1200,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,41499,Free and Gentle Tear Free Body Wash,60.55
1201,xlB-401586,2021-03-26 14:21:55,fhHjiLUbXr,8,4,12e5ddd4-05d6-4963-bf59-0d51dc08ac8e,23309,"Fruit Spread, Chia, Strawberry, with Agave Syrup",16.79
1202,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,4,c373e2fe-f489-4642-9dff-40ecbb8b7353,4411,Artisan Style Corn & Whole Wheat Blend Tortillas,4.41
1203,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,2,c373e2fe-f489-4642-9dff-40ecbb8b7353,16345,Spinach & Kale,71.84
1204,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,1,c373e2fe-f489-4642-9dff-40ecbb8b7353,43936,Water Stop Premium Gloves Medium,57.55
1205,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,1,c373e2fe-f489-4642-9dff-40ecbb8b7353,23954,Mini Vanilla Chewy Chocolate Nougats,91.64
1206,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,4,c373e2fe-f489-4642-9dff-40ecbb8b7353,32522,Sea Mist for Normal to Dry Skin Foam Shave,52.15
1207,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,1,c373e2fe-f489-4642-9dff-40ecbb8b7353,19027,Takealongs Serving Bowl,62.22
1208,vqG-861547,2021-03-21 04:07:17,fjtsDqOXZU,7,2,c373e2fe-f489-4642-9dff-40ecbb8b7353,36676,Organic Plain Nonfat Yogurt,69.36
1209,ItZ-429374,2021-03-23 01:01:23,fjtsDqOXZU,7,4,c373e2fe-f489-4642-9dff-40ecbb8b7353,35477,Organic Wrapped Broccoli,59.76
1210,ItZ-429374,2021-03-23 01:01:23,fjtsDqOXZU,7,4,c373e2fe-f489-4642-9dff-40ecbb8b7353,31933,Hemp Milk Non Dairy Beverage Original,97.86
1211,ItZ-429374,2021-03-23 01:01:23,fjtsDqOXZU,7,2,c373e2fe-f489-4642-9dff-40ecbb8b7353,8704,"Dinner Napkins, True Blue, 2-Ply",47.55
