,name,state,latitude,longitude
3497,Florence Supercenter,AL,34.8430048,-87.6918276
3498,Tyler Neighborhood Market,TX,32.31143,-95.277275
3499,Orlando Neighborhood Market,FL,28.604364,-81.394253
3500,Olathe Neighborhood Market,KS,38.8528875,-94.799769
3501,Columbus Supercenter,GA,32.538557,-84.87679
3502,Choctaw Supercenter,OK,35.495974,-97.279399
3503,Aurora Neighborhood Market,CO,39.673462,-104.811188
3504,Edgewood Supercenter,NM,35.070864,-106.188075
3505,Salt Lake City Supercenter,UT,40.719943,-111.813194
3506,Fort Mohave Supercenter,AZ,35.005729,-114.594695
3507,Roseville Supercenter,CA,38.747165,-121.256983
3508,Mobile Neighborhood Market,AL,30.7171309,-88.1633413
3509,Orlando Neighborhood Market,FL,28.612495,-81.454305
3510,Nebraska City Supercenter,NE,40.6580423,-95.8559141
3511,Columbus Supercenter,IN,39.19596,-85.946475
3512,Quinlan Supercenter,TX,32.908686,-96.125323
3513,Surprise Neighborhood Market,AZ,33.622677,-112.392434
3514,Augusta Neighborhood Market,GA,33.493626,-82.135999
3515,Cornelius Supercenter,OR,45.522178,-123.069674
3516,Buda Supercenter,TX,30.086635,-97.825017
3517,Virginia Beach Neighborhood Market,VA,36.792315,-76.082721
3518,Conover Supercenter,NC,35.727427,-81.21099
3519,Maryville Supercenter,TN,35.71475,-84.012705
3520,Dunlap Supercenter,TN,35.386379,-85.382194
3521,Glendale Neighborhood Market,AZ,33.713791,-112.201314
3522,Fort Wayne Supercenter,IN,41.176255,-85.169186
3523,Phoenix Supercenter,AZ,33.596146,-111.978633
3524,Terre Haute Supercenter,IN,39.43878,-87.337007
3525,Fort Wayne Supercenter,IN,41.014001,-85.120347
3526,Indian Land Supercenter,SC,35.0107763,-80.8493703
3527,Sanger Supercenter,CA,36.70562,-119.577659
3528,Reno Supercenter,NV,39.615403,-119.853027
3529,Clio Supercenter,MI,43.174903,-83.77807
3530,Stillwater Supercenter,OK,36.113979,-97.119185
3531,Highland Village Supercenter,TX,33.076904,-97.078114
3532,Morrisville Supercenter,NC,35.867367,-78.84613
3533,Flagstaff Supercenter,AZ,35.199628,-111.61427
3534,Park Rapids Supercenter,MN,46.925379,-95.033631
3535,Havre Supercenter,MT,48.554783,-109.737138
3536,Wadena Supercenter,MN,46.453235,-95.127366
3537,Smelterville Supercenter,ID,47.544773,-116.186987
3538,Sauk Centre Supercenter,MN,45.720665,-94.947005
3539,Ames Supercenter,IA,42.016177,-93.606956
3540,Elyria Supercenter,OH,41.350947,-82.067295
3541,The Villages Supercenter,FL,28.930175,-82.031165
3542,Port St Lucie Supercenter,FL,27.262039,-80.40489
3543,Oro Valley Neighborhood Market,AZ,32.350839,-110.977172
3544,Fredericksburg Supercenter,VA,38.369344,-77.529197
3545,Austin Supercenter,MN,43.6878184,-92.9872555
3546,Shelbyville Supercenter,IL,39.407965,-88.828456
3547,Logan Supercenter,UT,41.712169,-111.835983
3548,Leland Supercenter,NC,34.209879,-78.023068
3549,Peoria Neighborhood Market,AZ,33.609159,-112.21834
3550,Denver Supercenter,NC,35.45178,-81.001304
3551,Taylor Supercenter,PA,41.3954756,-75.6860817
3552,Ladysmith Supercenter,WI,45.457347,-91.113992
3553,Hurricane Supercenter,WV,38.4411319,-82.0233958
3554,Midlothian Supercenter,TX,32.485326,-97.005713
3555,Columbus Supercenter,GA,32.522769,-84.949144
3556,Lakewood Supercenter,CO,39.722231,-105.080398
3557,Montgomery Supercenter,IL,41.720324,-88.372495
3558,Quincy Supercenter,WV,38.2021331,-81.5059073
3559,Cleveland Supercenter,OH,41.461581,-81.692713
3560,Broomfield Supercenter,CO,39.91673,-105.046458
3561,Phoenix Neighborhood Market,AZ,33.376046,-112.029277
3562,Miami Supercenter,FL,25.843304,-80.251349
3563,Orangevale Supercenter,CA,38.67938,-121.222549
3564,Alexandria Supercenter,LA,31.292001,-92.513688
3565,Millbrook Supercenter,AL,32.493877,-86.398425
3566,Crete Supercenter,NE,40.640458,-96.939443
3567,Chandler Neighborhood Market,AZ,33.30784,-111.808474
3568,Humble Supercenter,TX,29.93649,-95.252718
3569,Chelsea Supercenter,AL,33.347786,-86.619238
3570,Kankakee Supercenter,IL,41.080522,-87.86108
3571,Lubbock Supercenter,TX,33.5162977,-101.9553076
3572,Orlando Supercenter,FL,28.43987,-81.476496
3573,Wichita Supercenter,KS,37.784405,-97.373553
3574,Weaverville Supercenter,NC,35.703335,-82.579404
3575,El Mirage Supercenter,AZ,33.610608,-112.33649
3576,Falcon Supercenter,CO,38.939301,-104.613146
3577,Yuma Supercenter,AZ,32.668092,-114.493126
3578,North Las Vegas Neighborhood Market,NV,36.267622,-115.115396
3579,San Luis Supercenter,AZ,32.507315,-114.783442
3580,Hesperia Supercenter,CA,34.424199,-117.370036
3581,Truth Or Consequences Supercenter,NM,33.1526603,-107.2496979
3582,Fairhope Supercenter,AL,30.522315,-87.848815
3583,Duncansville Supercenter,PA,40.370349,-78.432848
3584,Kilmarnock Supercenter,VA,37.727119,-76.385093
3585,Naples Neighborhood Market,FL,26.207268,-81.766528
3586,Taylor Supercenter,AZ,34.473964,-110.086009
3587,Fargo Supercenter,ND,46.8014852,-96.8420367
3588,Pensacola Neighborhood Market,FL,30.477863,-87.308317
3589,Orlando Supercenter,FL,28.389851,-81.248596
3590,Texarkana Neighborhood Market,TX,33.449831,-94.064176
3591,Anchorage Supercenter,AK,61.211988,-149.743184
3592,Fernley Supercenter,NV,39.611301,-119.216828
3593,El Paso Neighborhood Market,TX,31.861038,-106.559346
3594,Omaha Supercenter,NE,41.244171,-96.025545
3595,Ocala Supercenter,FL,29.118589,-82.023515
3596,Las Vegas Supercenter,NV,36.065063,-115.24894
3597,Texarkana Neighborhood Market,TX,33.470149,-94.094763
3598,Springdale Neighborhood Market,AR,36.152784,-94.185393
3599,Kingwood Supercenter,WV,39.486923,-79.733622
3600,Wake Village Neighborhood Market,TX,33.420154,-94.101044
3601,Craig Supercenter,CO,40.511514,-107.569572
3602,Bentonville Neighborhood Market,AR,36.389152,-94.219316
3603,Columbia Supercenter,SC,34.028461,-81.108395
3604,Onley Supercenter,VA,37.685542,-75.724009
3605,Coral Springs Neighborhood Market,FL,26.242174,-80.267383
3606,Branson Supercenter,MO,36.670219,-93.229928
3607,Worcester Supercenter,MA,42.233355,-71.791547
3608,Dearborn Supercenter,MI,42.33137,-83.209571
3609,Litchfield Supercenter,MN,45.1210736,-94.4907311
3610,Woodsville Supercenter,NH,44.140637,-72.026407
3611,Waynesboro Neighborhood Market,VA,38.071412,-78.894642
3612,Enid Neighborhood Market,OK,36.406535,-97.9096037
3613,North Highlands Supercenter,CA,38.649823,-121.38631
3614,Victorville Supercenter,CA,34.509447,-117.396782
3615,Spokane Supercenter,WA,47.645728,-117.55851
3616,Elkhart Supercenter,IN,41.686708,-86.058425
3617,Post Falls Supercenter,ID,47.704135,-117.030828
3618,Queensbury Supercenter,NY,43.319893,-73.612395
3619,Granite Falls Supercenter,NC,35.781341,-81.394266
3620,Laurel Supercenter,MT,45.667525,-108.7591
3621,Montgomery Supercenter,AL,32.354805,-86.135007
3622,Etters Supercenter,PA,40.149635,-76.813225
3623,Mount Pleasant Supercenter,SC,32.861746,-79.788225
3624,Rockmart Supercenter,GA,34.013127,-85.030381
3625,Aurora Supercenter,IL,41.81566,-88.283176
3626,Lexington Neighborhood Market,KY,37.966733,-84.500725
3627,Smithville Supercenter,TN,35.954962,-85.82972
3628,El Paso Neighborhood Market,TX,31.728537,-106.345055
3629,Camby Supercenter,IN,39.642195,-86.328093
3630,Columbus Neighborhood Market,GA,32.552444,-84.895833
3631,Houston Supercenter,TX,29.913136,-95.486715
3632,Martinsburg Supercenter,WV,39.542837,-77.910249
3633,Leesville Supercenter,SC,33.917546,-81.529227
3634,Columbus Neighborhood Market,GA,32.506142,-84.977565
3635,Orlando Neighborhood Market,FL,28.549978,-81.49085
3636,Warren Supercenter,MI,42.508624,-83.026662
3637,Maricopa Supercenter,AZ,33.039071,-112.014193
3638,Tallahassee Supercenter,FL,30.488822,-84.31842
3639,Asheville Supercenter,NC,35.513384,-82.523683
3640,Mooresville Neighborhood Market,NC,35.577764,-80.791474
3641,Saratoga Springs Supercenter,UT,40.389557,-111.919732
3642,Alpharetta Supercenter,GA,34.150322,-84.24936
3643,Ocala Neighborhood Market,FL,29.087437,-82.251193
3644,Newton Neighborhood Market,NC,35.680662,-81.230668
3645,Paw Paw Supercenter,MI,42.206278,-85.879254
3646,Irmo Supercenter,SC,34.127358,-81.220387
3647,Palm Springs Village Neighborhood Market,FL,26.650413,-80.110786
3648,Clemson Neighborhood Market,SC,34.696807,-82.80105
3649,Anderson Neighborhood Market,SC,34.54509,-82.632837
3650,West Palm Beach Supercenter,FL,26.762254,-80.103131
3651,Jacksonville Supercenter,FL,30.179113,-81.555936
3652,Middletown Supercenter,KY,38.247053,-85.512815
3653,Greenville Neighborhood Market,SC,34.9118144,-82.4311012
3654,Nashville Supercenter,TN,36.24439,-86.76291
3655,Queen Creek Supercenter,AZ,33.251461,-111.629508
3656,Nashville Supercenter,NC,35.969754,-77.933938
3657,Somerdale Supercenter,NJ,39.854824,-75.024256
3658,Greenville Neighborhood Market,TX,33.123379,-96.108249
3659,Bennettsville Supercenter,SC,34.638867,-79.704246
3660,Holly Springs Supercenter,NC,35.636674,-78.834705
3661,Cypress Neighborhood Market,TX,29.94238,-95.680579
3662,Katy Neighborhood Market,TX,29.75862,-95.731061
3663,Clarksville Neighborhood Market,TN,36.582398,-87.335339
3664,Louisa Supercenter,KY,38.102517,-82.624121
3665,Joplin Neighborhood Market,MO,37.143961,-94.513049
3666,Kenai Supercenter,AK,60.564195,-151.225131
3667,Tucson Neighborhood Market,AZ,32.293147,-111.01303
3668,Rawlins Supercenter,WY,41.789772,-107.207014
3669,Lithonia Supercenter,GA,33.694644,-84.084863
3670,North Little Rock Supercenter,AR,34.831972,-92.394811
3671,Olathe Supercenter,KS,38.886238,-94.837904
3672,Sugar Land Neighborhood Market,TX,29.652058,-95.617417
3673,Chesterfield Supercenter,VA,37.400835,-77.673146
3674,White House Supercenter,TN,36.4731507,-86.6777998
3675,Amarillo Neighborhood Market,TX,35.148251,-101.866919
3676,Mount Juliet Supercenter,TN,36.178935,-86.519873
3677,Grand Junction Neighborhood Market,CO,39.083457,-108.474014
3678,Tucson Neighborhood Market,AZ,32.147489,-110.933161
3679,Caldwell Neighborhood Market,ID,43.632192,-116.690869
3680,Hueytown Supercenter,AL,33.460574,-86.96832
3681,Joplin Neighborhood Market,MO,37.063916,-94.533505
3682,High Point Supercenter,NC,35.994404,-80.028306
3683,Raleigh Supercenter,NC,35.869744,-78.565036
3684,Perrysburg Supercenter,OH,41.550296,-83.593346
3685,Aiken Supercenter,SC,33.561222,-81.767261
3686,Marina Supercenter,CA,36.693096,-121.801112
3687,Coral Springs Neighborhood Market,FL,26.288225,-80.25242
3688,Zebulon Supercenter,NC,35.831571,-78.296957
3689,Columbia Supercenter,SC,34.1380983,-80.9663092
3690,Richmond Pharmacy,VA,37.550407,-77.451808
3691,Penitas Supercenter,TX,26.24663,-98.442873
3692,Grand Prairie Supercenter,TX,32.707266,-97.021079
3693,West Brownsville Supercenter,PA,40.0262886,-79.8989883
3694,Benbrook Supercenter,TX,32.678149,-97.468169
3695,Birmingham Neighborhood Market,AL,33.46784,-86.821602
3696,Albany Neighborhood Market,GA,31.613341,-84.174185
3697,Silvis Supercenter,IL,41.494392,-90.402201
3698,Katy Supercenter,TX,29.818473,-95.767104
3699,Winchester Supercenter,VA,39.083847,-78.150385
3700,Fayetteville Neighborhood Market,AR,36.05757,-94.168541
3701,Hinesville Neighborhood Market,GA,31.851129,-81.579257
3702,Tallahassee Supercenter,FL,30.460721,-84.217186
3703,Lexington Supercenter,SC,33.910686,-81.230185
3704,Dalton Neighborhood Market,GA,34.762529,-84.968896
3705,Hinesville Neighborhood Market,GA,31.796834,-81.605653
3706,New Lenox Supercenter,IL,41.5147816,-87.9534021
3707,Louisville Neighborhood Market,KY,38.157362,-85.836005
3708,Houston Supercenter,TX,29.829851,-95.377074
3709,Waycross Neighborhood Market,GA,31.220298,-82.346165
3710,Romeoville Supercenter,IL,41.607286,-88.126922
3711,Savannah Neighborhood Market,GA,31.983726,-81.13094
3712,Katy Supercenter,TX,29.860653,-95.716448
3713,Fowlerville Supercenter,MI,42.648099,-84.077745
3714,Oakland Supercenter,TN,35.225945,-89.52239
3715,Wilson Neighborhood Market,NC,35.752502,-77.929145
3716,Vero Beach Neighborhood Market,FL,27.633436,-80.387532
3717,Kansas City Supercenter,MO,39.044826,-94.442987
3718,Austin Supercenter,TX,30.355509,-97.734896
3719,Las Vegas Supercenter,NV,36.0979902,-115.1082931
3720,Savannah Supercenter,GA,31.980865,-81.173508
3721,Covington Supercenter,GA,33.577117,-83.959197
3722,West Palm Beach Neighborhood Market,FL,26.710328,-80.150281
3723,Parker Supercenter,AZ,34.157361,-114.277768
3724,Dania Beach Neighborhood Market,FL,26.035061,-80.136421
3725,Goldsboro Supercenter,NC,35.431567,-78.061712
3726,The Villages Neighborhood Market,FL,28.863843,-81.956291
3727,Brighton Supercenter,CO,39.931149,-104.905963
3728,Napanoch Supercenter,NY,41.7424997,-74.3706537
3729,Blair Supercenter,NE,41.526046,-96.140832
3730,Bottineau Supercenter,ND,48.8185472,-100.4324835
3731,Concord Supercenter,NC,35.37866,-80.724834
3732,Ruston Neighborhood Market,LA,32.523156,-92.64286
3733,Fort Smith Neighborhood Market,AR,35.3033487,-94.3947163
3734,Navarre Neighborhood Market,FL,30.403135,-86.914711
3735,Biloxi Neighborhood Market,MS,30.443181,-88.945247
3736,Mobile Supercenter,AL,30.639038,-88.246334
3737,Vestavia Hills Neighborhood Market,AL,33.428559,-86.791833
3738,Owasso Neighborhood Market,OK,36.321458,-95.829267
3739,Orlando Supercenter,FL,28.571318,-81.417418
3740,Clarksville Neighborhood Market,TN,36.6346024,-87.4226145
3741,Greenville Supercenter,SC,34.861739,-82.263765
3742,Plantation Neighborhood Market,FL,26.1493531,-80.2701531
3743,Lees Summit Supercenter,MO,38.856651,-94.380671
3744,Rock Hill Supercenter,SC,34.979292,-81.089807
3745,North Tonawanda Supercenter,NY,43.0559644,-78.8436698
3746,Cherryville Supercenter,NC,35.401024,-81.34047
3747,Gretna Supercenter,NE,41.143376,-96.16569
3748,Timnath Supercenter,CO,40.52654,-104.990371
3749,Tucson Neighborhood Market,AZ,32.205776,-110.873984
3750,Tyler Neighborhood Market,TX,32.282537,-95.330447
3751,Clarksville Neighborhood Market,TN,36.5492805,-87.3963541
3752,Las Cruces Supercenter,NM,32.360252,-106.74598
3753,Osceola Supercenter,IA,41.023232,-93.800115
3754,Lexington Neighborhood Market,KY,38.004763,-84.571831
3755,Cincinnati Supercenter,OH,39.260643,-84.597694
3756,Shawnee Supercenter,KS,39.025086,-94.849847
3757,Glenpool Supercenter,OK,35.983849,-96.014187
3758,Cleveland Supercenter,GA,34.579087,-83.759015
3759,League City Neighborhood Market,TX,29.4990441,-95.1255913
3760,Pompano Beach Neighborhood Market,FL,26.216072,-80.108561
3761,Hamburg Supercenter,PA,40.564127,-76.012249
3762,Newport News Supercenter,VA,37.021923,-76.4486814
3763,Tupelo Neighborhood Market,MS,34.254593,-88.714719
3764,Garden City Neighborhood Market,KS,37.987001,-100.881577
3765,Junction City Neighborhood Market,KS,39.017913,-96.86175
3766,Denton Supercenter,TX,33.233185,-97.168051
3767,Liberal Neighborhood Market,KS,37.045555,-100.94108
3768,Clinton Supercenter,TN,36.169769,-84.086851
3769,Broken Arrow Supercenter,OK,36.0667429,-95.7428452
3770,Appomattox Supercenter,VA,37.36605,-78.841193
3771,Hammond Supercenter,IN,41.692659,-87.519668
3772,Ruckersville Supercenter,VA,38.235827,-78.372899
3773,Elizabeth Supercenter,CO,39.360377,-104.623497
3774,Huntley Supercenter,IL,42.151522,-88.428895
3775,Mobile Neighborhood Market,AL,30.6780881,-88.1948625
3776,Economy Supercenter,PA,40.658211,-80.226573
3777,Broken Arrow Neighborhood Market,OK,36.076136,-95.775883
3778,Mobile Neighborhood Market,AL,30.641564,-88.189278
3779,Baton Rouge Neighborhood Market,LA,30.395741,-91.160018
3780,Clinton Township Supercenter,MI,42.626106,-82.937533
3781,Conway Supercenter,SC,33.777583,-78.989089
3782,Clearwater Neighborhood Market,FL,27.9870445,-82.7736996
3783,Pinellas Park Neighborhood Market,FL,27.834467,-82.682197
3784,Cheyenne Supercenter,WY,41.1262776,-104.7619112
3785,Chattanooga Neighborhood Market,TN,35.042646,-85.220059
3786,Auburn Neighborhood Market,AL,32.630388,-85.495491
3787,Albuquerque Neighborhood Market,NM,35.103046,-106.727972
3788,Nacogdoches Neighborhood Market,TX,31.611404,-94.638306
3789,Muskego Supercenter,WI,42.926573,-88.110317
3790,Hurricane Supercenter,UT,37.172653,-113.364553
3791,Denham Springs Supercenter,LA,30.561997,-90.95876
3792,Gordonsville Supercenter,VA,37.97744,-78.209147
3793,Tampa Supercenter,FL,27.8912188,-82.516223
3794,Montgomery Neighborhood Market,AL,32.402505,-86.266962
3795,King Of Prussia Supercenter,PA,40.083475,-75.398584
3796,Bentonville Neighborhood Market,AR,36.337252,-94.223909
3797,Baton Rouge Supercenter,LA,30.3519322,-91.1098629
3798,Cedar Hills Supercenter,UT,40.416575,-111.770375
3799,St Petersburg Supercenter,FL,27.772752,-82.677643
3800,Montgomery Neighborhood Market,AL,32.340452,-86.175231
3801,Marion Neighborhood Market,AR,35.197986,-90.182488
3802,Moon Township Supercenter,PA,40.515671,-80.224153
3803,Lynchburg Supercenter,VA,37.410677,-79.209399
3804,Heber City Supercenter,UT,40.493779,-111.417486
3805,Godfrey Supercenter,IL,38.964652,-90.196316
3806,Streator Supercenter,IL,41.151649,-88.8330056
3807,Pleasant Grove Neighborhood Market,UT,40.367453,-111.765177
3808,Magna Neighborhood Market,UT,40.6949205,-112.0900191
3809,Arvada Supercenter,CO,39.800682,-105.103991
3810,East Ridge Neighborhood Market,TN,34.995904,-85.245885
3811,Lacey Neighborhood Market,WA,46.997056,-122.818677
3812,Northglenn Neighborhood Market,CO,39.8916783,-104.9791069
3813,Diamond Bar Neighborhood Market,CA,34.001124,-117.809269
3814,Alabaster Neighborhood Market,AL,33.212574,-86.828967
3815,Citrus Heights Neighborhood Market,CA,38.675699,-121.273287
3816,Davie Neighborhood Market,FL,26.043145,-80.258481
3817,Mountain Iron Supercenter,MN,47.5229841,-92.5910689
3818,Charlotte Neighborhood Market,NC,35.090526,-80.859276
3819,Sioux Falls Supercenter,SD,43.603247,-96.789691
3820,Jacksonville Neighborhood Market,FL,30.271548,-81.757048
3821,Pagosa Springs Supercenter,CO,37.261885,-107.062518
3822,Hemet Neighborhood Market,CA,33.745448,-116.979639
3823,Vacaville Neighborhood Market,CA,38.350599,-121.951128
3824,Hamilton Supercenter,NJ,40.234176,-74.714854
3825,Atlanta Pharmacy,GA,33.6562283,-84.4240045
3826,High Point Neighborhood Market,NC,36.028815,-79.964859
3827,Greensboro Neighborhood Market,NC,36.038628,-79.848981
3828,Dallas Neighborhood Market,TX,32.835963,-96.67637
3829,New Orleans Supercenter,LA,29.92518,-90.070085
3830,National City Supercenter,CA,32.6747692,-117.0993336
3831,Fort Wayne Supercenter,IN,41.128329,-85.006727
3832,Toledo Supercenter,OH,41.60974,-83.612969
3833,Toledo Supercenter,OH,41.674558,-83.680654
3834,Lancaster Supercenter,NY,42.882479,-78.694009
3835,Oregon Supercenter,OH,41.639628,-83.459494
3836,Buena Park Store,CA,33.84467,-117.986649
3837,Fort Myers Supercenter,FL,26.610823,-81.814048
3838,Fort Morgan Supercenter,CO,40.260936,-103.76949
3839,Mulberry Supercenter,FL,27.9334039,-81.9703485
3840,Tucson Supercenter,AZ,32.356336,-111.089332
3841,Tampa Supercenter,FL,28.0617993,-82.5521633
3842,Yulee Supercenter,FL,30.619619,-81.5345
3843,Camden Supercenter,DE,39.102742,-75.546151
3844,Plainfield Supercenter,IL,41.653333,-88.207224
3845,Carnegie Store,PA,40.38679,-80.096233
3846,Memphis Neighborhood Market,TN,35.022153,-89.830391
3847,Clayton Supercenter,NC,35.6618,-78.497446
3848,Tomball Supercenter,TX,30.014156,-95.595099
3849,Galena Supercenter,IL,42.435085,-90.445633
3850,Audubon Store,NJ,39.8920839,-75.084103
3851,Bonney Lake Supercenter,WA,47.167646,-122.171764
3852,New Hudson Supercenter,MI,42.513919,-83.61331
3853,Littleton Supercenter,CO,39.608122,-105.150934
3854,Prairieville Supercenter,LA,30.330422,-90.986915
3855,Greeley Supercenter,CO,40.422824,-104.754675
3856,Jacksonville Supercenter,FL,30.317168,-81.49188
3857,Naples Supercenter,FL,26.148953,-81.689142
3858,Hopkinsville Neighborhood Market,KY,36.859343,-87.515454
3859,Antioch Supercenter,TN,36.060947,-86.629219
3860,Murfreesboro Supercenter,TN,35.831443,-86.346282
3861,Algonquin Supercenter,IL,42.155217,-88.339729
3862,Auburn Neighborhood Market,AL,32.624746,-85.450252
3863,Avon Supercenter,OH,41.466259,-82.015964
3864,Kalamazoo Supercenter,MI,42.33185,-85.510398
3865,Kalamazoo Supercenter,MI,42.293094,-85.6857848
3866,Las Vegas Supercenter,NV,36.0940504,-115.2938201
3867,Charlotte Supercenter,NC,35.138917,-80.731964
3868,Torrance Store,CA,33.856992,-118.300251
3869,Lawton Supercenter,OK,34.632451,-98.471362
3870,Oceanside Supercenter,CA,33.177006,-117.297792
3871,Covington Store,WA,47.361081,-122.108357
3872,Brewer Supercenter,ME,44.774335,-68.732304
3873,Boonton Store,NJ,40.9070884,-74.4040426
3874,Hurst Supercenter,TX,32.847239,-97.183744
3875,Meraux Neighborhood Market,LA,29.934138,-89.924234
3876,Yakima Supercenter,WA,46.583014,-120.597175
3877,Pass Christian Supercenter,MS,30.33568,-89.188748
3878,Mayfield Heights Store,OH,41.518852,-81.440566
3879,Parma Supercenter,OH,41.382354,-81.744403
3880,North Myrtle Beach Supercenter,SC,33.82968,-78.671277
3881,Triadelphia Supercenter,WV,40.058354,-80.605164
3882,Belmont Supercenter,NC,35.255416,-81.035471
3883,Inver Grove Heights Store,MN,44.816501,-93.04036
3884,De Pere Supercenter,WI,44.43273,-88.10272
3885,Lewisville Supercenter,TX,33.000502,-96.990945
3886,Tulsa Neighborhood Market,OK,36.099325,-95.977099
3887,Cypress Supercenter,TX,29.975911,-95.697854
3888,Houston Neighborhood Market,TX,29.674438,-95.495469
3889,Palm Desert Supercenter,CA,33.798218,-116.384711
3890,Hartford Supercenter,CT,41.739791,-72.713347
3891,Saginaw Supercenter,MI,43.48974,-83.969334
3892,Mobile Neighborhood Market,AL,30.649576,-88.162311
3893,Gretna Neighborhood Market,LA,29.91345,-90.053832
3894,Pahrump Supercenter,NV,36.214972,-115.994856
3895,Philadelphia Store,PA,40.031675,-75.09953
3896,Birmingham Neighborhood Market,AL,33.637368,-86.684495
3897,Grand Junction Supercenter,CO,39.076252,-108.581738
3898,Front Royal Supercenter,VA,38.960135,-78.187744
3899,Oviedo Neighborhood Market,FL,28.613388,-81.209065
3900,Moraine Supercenter,OH,39.711341,-84.201791
3901,El Paso Neighborhood Market,TX,31.783243,-106.282976
3902,Madison Neighborhood Market,TN,36.2639814,-86.7140176
3903,West Valley City Neighborhood Market,UT,40.670612,-111.989018
3904,Draper Neighborhood Market,UT,40.526738,-111.852489
3905,Pell City Supercenter,AL,33.6094159,-86.277122
3906,Watchung Store,NJ,40.6379301,-74.4248314
3907,Davenport Supercenter,IA,41.557447,-90.622671
3908,La Porte Supercenter,TX,29.666925,-95.100045
3909,Raleigh Supercenter,NC,35.91227,-78.777751
3910,Nashville Neighborhood Market,TN,36.042185,-86.745587
3911,Memphis Neighborhood Market,TN,35.06992,-89.862776
3912,Colorado Springs Supercenter,CO,38.942711,-104.725347
3913,Glendale Supercenter,AZ,33.551186,-112.179904
3914,Centre Supercenter,AL,34.162885,-85.712618
3915,Opelousas Neighborhood Market,LA,30.508978,-92.085167
3916,Landover Hills Store,MD,38.942875,-76.907956
3917,La Crosse Supercenter,WI,43.766399,-91.213581
3918,Philadelphia Store,PA,40.0829049,-75.022502
3919,Bensalem Store,PA,40.136561,-74.967566
3920,Winter Springs Neighborhood Market,FL,28.648609,-81.278122
3921,Anderson Supercenter,CA,40.431344,-122.289703
3922,Waynesboro Supercenter,VA,38.067831,-78.933084
3923,Marysville Supercenter,CA,39.127225,-121.574284
3924,Bakersfield Supercenter,CA,35.308793,-119.095393
3925,Aurora Supercenter,CO,39.606306,-104.704719
3926,Dixon Supercenter,CA,38.471927,-121.820361
3927,La Mesa Store,CA,32.77773,-117.009055
3928,Omaha Supercenter,NE,41.294744,-96.180131
3929,Chattanooga Neighborhood Market,TN,35.005441,-85.149166
3930,Converse Supercenter,TX,29.497881,-98.325083
3931,San Antonio Supercenter,TX,29.4878928,-98.5377275
3932,Radcliff Neighborhood Market,KY,37.799869,-85.914764
3933,Neptune Supercenter,NJ,40.225071,-74.085199
3934,San Antonio Supercenter,TX,29.5186849,-98.6333388
3935,Dallas Supercenter,TX,32.7625783,-96.8973313
3936,Murfreesboro Neighborhood Market,TN,35.866567,-86.464296
3937,Maplewood Supercenter,MO,38.621552,-90.330829
3938,Blue Springs Neighborhood Market,MO,39.037642,-94.2697
3939,Las Cruces Supercenter,NM,32.288437,-106.785494
3940,Rome Supercenter,GA,34.221331,-85.130382
3941,Beaumont Supercenter,CA,33.925116,-116.9516584
3942,Morton Supercenter,IL,40.630189,-89.461783
3943,West Branch Supercenter,MI,44.253651,-84.229305
3944,Rosemead Supercenter,CA,34.050394,-118.085476
3945,West Hills Store,CA,34.188122,-118.625264
3946,Jackson Supercenter,MI,42.249781,-84.4345706
3947,Norwalk Store,CA,33.9183185,-118.0828631
3948,Alamo Supercenter,TX,26.191058,-98.131301
3949,Santa Clarita Supercenter,CA,34.444031,-118.576072
3950,Payson Supercenter,UT,40.027675,-111.756447
3951,Sidney Supercenter,NE,41.116752,-102.944711
3952,Dalton Supercenter,GA,34.786712,-84.998972
3953,Perry Supercenter,FL,30.102035,-83.580081
3954,Richfield Supercenter,UT,38.748331,-112.084777
3955,Semmes Supercenter,AL,30.761862,-88.229473
3956,Deming Supercenter,NM,32.270558,-107.747058
3957,Algood Supercenter,TN,36.185896,-85.45941
3958,Rockaway Store,NJ,40.907569,-74.562167
3959,Overland Park Neighborhood Market,KS,38.940733,-94.665432
3960,Murfreesboro Neighborhood Market,TN,35.814212,-86.447192
3961,Orlando Neighborhood Market,FL,28.540478,-81.275989
3962,Jeffersontown Neighborhood Market,KY,38.189687,-85.564273
3963,Canal Winchester Supercenter,OH,39.852214,-82.824082
3964,Columbus Supercenter,OH,39.9269568,-83.1205358
3965,Gilbert Supercenter,AZ,33.304999,-111.741012
3966,Forney Supercenter,TX,32.745312,-96.445649
3967,Phoenix Supercenter,AZ,33.496799,-112.172642
3968,Sacramento Supercenter,CA,38.704318,-121.33186
3969,Hixson Neighborhood Market,TN,35.187195,-85.189568
3970,Moreno Valley Supercenter,CA,33.935827,-117.181887
3971,Phoenix Supercenter,AZ,33.7083498,-112.1129733
3972,Everett Store,WA,47.894532,-122.2558117
3973,Memphis Supercenter,TN,35.00496,-90.027736
3974,Owens Cross Roads Supercenter,AL,34.657289,-86.485715
3975,Edison Store,NJ,40.53197,-74.376319
3976,Tifton Neighborhood Market,GA,31.471371,-83.504093
3977,Commack Store,NY,40.811786,-73.289495
3978,Lancaster Store,PA,40.0736738,-76.3250972
3979,Antioch Supercenter,IL,42.46902,-88.064689
3980,Bossier City Neighborhood Market,LA,32.479497,-93.679174
3981,London Supercenter,OH,39.908987,-83.42934
